config,block,h,q0,p,r_fallback,sigma,silent_penalty,stream,price,policy,mean_tokens,rel_to_ours_noinflate,mean_final_library,mean_max_library,mean_n_compiles,mean_program_deaths,mean_silent_failures,mean_use_failures,mean_wasted_tax,mean_tax_share,cheapest_policy,best_vs_naive
h=0.3/q0=0.4/p=1/r=1/sig=0,A_core,0.3,0.4,1.0,1.0,0.0,1.0,wiki_B,autorpa_233k,ours_evict,7373315056.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,always_reactive,0.810297
h=0.3/q0=0.4/p=1/r=1/sig=0,A_core,0.3,0.4,1.0,1.0,0.0,1.0,wiki_B,autorpa_233k,ours_noinflate,7373315056.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,always_reactive,0.810297
h=0.3/q0=0.4/p=1/r=1/sig=0,A_core,0.3,0.4,1.0,1.0,0.0,1.0,wiki_B,autorpa_233k,oracle_tax,7373315056.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,always_reactive,0.810297
h=0.3/q0=0.4/p=1/r=1/sig=0,A_core,0.3,0.4,1.0,1.0,0.0,1.0,wiki_B,autorpa_233k,offline_taxblind,7373315056.0,1.0,,,,,,,,,always_reactive,0.810297
h=0.3/q0=0.4/p=1/r=1/sig=0,A_core,0.3,0.4,1.0,1.0,0.0,1.0,wiki_B,autorpa_233k,offline_opt_tax,7373315056.0,1.0,,,,,,,,,always_reactive,0.810297
h=0.3/q0=0.4/p=1/r=1/sig=0,A_core,0.3,0.4,1.0,1.0,0.0,1.0,wiki_B,native,always_reactive,7373315056.0,1.103295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,always_compile_evict,1.0
h=0.3/q0=0.4/p=1/r=1/sig=0,A_core,0.3,0.4,1.0,1.0,0.0,1.0,wiki_B,native,always_compile_evict,6682992171.7,1.0,2.9,12.3,9680.3,8467.1,0.0,16289.7,5265.9,0.01,always_compile_evict,1.0
h=0.3/q0=0.4/p=1/r=1/sig=0,A_core,0.3,0.4,1.0,1.0,0.0,1.0,wiki_B,native,ours_evict,6682992171.7,1.0,2.9,12.3,9680.3,8467.1,0.0,16289.7,5265.9,0.01,always_compile_evict,1.0
h=0.3/q0=0.4/p=1/r=1/sig=0,A_core,0.3,0.4,1.0,1.0,0.0,1.0,wiki_B,native,ours_noinflate,6682992171.7,1.0,2.9,12.3,9680.3,8467.1,0.0,16289.7,5265.9,0.01,always_compile_evict,1.0
h=0.3/q0=0.4/p=1/r=1/sig=0,A_core,0.3,0.4,1.0,1.0,0.0,1.0,wiki_B,native,oracle_tax,7365670851.4,1.102152,29.3,30.4,142.8,113.5,0.0,216.7,46.1,0.005,always_compile_evict,1.0
h=0.3/q0=0.4/p=1/r=1/sig=0,A_core,0.3,0.4,1.0,1.0,0.0,1.0,wiki_B,native,offline_taxblind,5463553596.378,0.817531,,,,,,,,,always_compile_evict,1.0
h=0.3/q0=0.4/p=1/r=1/sig=0,A_core,0.3,0.4,1.0,1.0,0.0,1.0,wiki_B,native,offline_opt_tax,5475498265.909,0.819318,,,,,,,,,always_compile_evict,1.0
h=0/q0=0.4/p=0.3/r=1/sig=0,A_core,0.0,0.4,0.3,1.0,0.0,1.0,bpi2019,autorpa_233k,always_reactive,19497801224.0,1.68346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,ours_noinflate,0.935761
h=0/q0=0.4/p=0.3/r=1/sig=0,A_core,0.0,0.4,0.3,1.0,0.0,1.0,bpi2019,autorpa_233k,always_compile_evict,12377073828.2,1.068649,99.5,153.4,4453.6,0.0,0.0,0.0,4246.9,0.219,ours_noinflate,0.935761
h=0/q0=0.4/p=0.3/r=1/sig=0,A_core,0.0,0.4,0.3,1.0,0.0,1.0,bpi2019,autorpa_233k,ours_evict,15468766325.6,1.335589,45.6,69.2,1186.2,0.0,0.0,0.0,1126.9,0.075,ours_noinflate,0.935761
h=0/q0=0.4/p=0.3/r=1/sig=0,A_core,0.0,0.4,0.3,1.0,0.0,1.0,bpi2019,autorpa_233k,ours_noinflate,11581979584.9,1.0,85.1,122.0,2096.6,0.0,0.0,0.0,1973.8,0.178,ours_noinflate,0.935761
h=0/q0=0.4/p=0.3/r=1/sig=0,A_core,0.0,0.4,0.3,1.0,0.0,1.0,bpi2019,autorpa_233k,oracle_tax,10791431808.4,0.931743,81.4,81.4,271.8,0.0,0.0,0.0,190.4,0.098,ours_noinflate,0.935761
h=0/q0=0.4/p=0.3/r=1/sig=0,A_core,0.0,0.4,0.3,1.0,0.0,1.0,bpi2019,autorpa_233k,offline_taxblind,9140652667.468,0.789213,,,,,,,,,ours_noinflate,0.935761
h=0/q0=0.4/p=0.3/r=1/sig=0,A_core,0.0,0.4,0.3,1.0,0.0,1.0,bpi2019,autorpa_233k,offline_opt_tax,10267947289.283,0.886545,,,,,,,,,ours_noinflate,0.935761
h=0/q0=0.4/p=0.3/r=1/sig=0,A_core,0.0,0.4,0.3,1.0,0.0,1.0,bpi2019,native,always_reactive,19497801224.0,2.145897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,always_compile_evict,1.0
h=0/q0=0.4/p=0.3/r=1/sig=0,A_core,0.0,0.4,0.3,1.0,0.0,1.0,bpi2019,native,always_compile_evict,9075575457.7,0.998843,8.0,28.2,4453.6,0.0,0.0,0.0,3117.5,0.041,always_compile_evict,1.0
h=0/q0=0.4/p=0.3/r=1/sig=0,A_core,0.0,0.4,0.3,1.0,0.0,1.0,bpi2019,native,ours_evict,10365124483.1,1.140769,7.1,25.9,3801.6,0.0,0.0,0.0,2658.9,0.033,always_compile_evict,1.0
h=0/q0=0.4/p=0.3/r=1/sig=0,A_core,0.0,0.4,0.3,1.0,0.0,1.0,bpi2019,native,ours_noinflate,9086085691.8,1.0,8.0,28.2,4274.0,0.0,0.0,0.0,2991.4,0.041,always_compile_evict,1.0
h=0/q0=0.4/p=0.3/r=1/sig=0,A_core,0.0,0.4,0.3,1.0,0.0,1.0,bpi2019,native,oracle_tax,10734658778.5,1.181439,98.1,98.1,322.6,0.0,0.0,0.0,224.5,0.102,always_compile_evict,1.0
h=0/q0=0.4/p=0.3/r=1/sig=0,A_core,0.0,0.4,0.3,1.0,0.0,1.0,bpi2019,native,offline_taxblind,8453520316.135,0.930381,,,,,,,,,always_compile_evict,1.0
h=0/q0=0.4/p=0.3/r=1/sig=0,A_core,0.0,0.4,0.3,1.0,0.0,1.0,bpi2019,native,offline_opt_tax,8676596894.2,0.954932,,,,,,,,,always_compile_evict,1.0
h=0/q0=0.4/p=0.3/r=1/sig=0,A_core,0.0,0.4,0.3,1.0,0.0,1.0,sepsis,autorpa_233k,always_reactive,77101119.0,0.987163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,always_reactive,0.895861
h=0/q0=0.4/p=0.3/r=1/sig=0,A_core,0.0,0.4,0.3,1.0,0.0,1.0,sepsis,autorpa_233k,always_compile_evict,86063661.7,1.101915,13.5,13.8,55.3,0.0,0.0,0.0,50.7,0.011,always_reactive,0.895861
h=0/q0=0.4/p=0.3/r=1/sig=0,A_core,0.0,0.4,0.3,1.0,0.0,1.0,sepsis,autorpa_233k,ours_evict,77693872.2,0.994753,1.0,1.0,4.4,0.0,0.0,0.0,3.8,0.005,always_reactive,0.895861
h=0/q0=0.4/p=0.3/r=1/sig=0,A_core,0.0,0.4,0.3,1.0,0.0,1.0,sepsis,autorpa_233k,ours_noinflate,78103714.6,1.0,2.3,2.3,8.2,0.0,0.0,0.0,6.3,0.006,always_reactive,0.895861
h=0/q0=0.4/p=0.3/r=1/sig=0,A_core,0.0,0.4,0.3,1.0,0.0,1.0,sepsis,autorpa_233k,oracle_tax,76629037.0,0.981119,1.8,1.8,6.0,0.0,0.0,0.0,4.2,0.007,always_reactive,0.895861
h=0/q0=0.4/p=0.3/r=1/sig=0,A_core,0.0,0.4,0.3,1.0,0.0,1.0,sepsis,autorpa_233k,offline_taxblind,75956144.6,0.972504,,,,,,,,,always_reactive,0.895861
h=0/q0=0.4/p=0.3/r=1/sig=0,A_core,0.0,0.4,0.3,1.0,0.0,1.0,sepsis,autorpa_233k,offline_opt_tax,76159208.133,0.975104,,,,,,,,,always_reactive,0.895861
h=0/q0=0.4/p=0.3/r=1/sig=0,A_core,0.0,0.4,0.3,1.0,0.0,1.0,sepsis,native,always_reactive,77101119.0,1.043682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,always_compile_evict,1.0
h=0/q0=0.4/p=0.3/r=1/sig=0,A_core,0.0,0.4,0.3,1.0,0.0,1.0,sepsis,native,always_compile_evict,73874157.8,1.0,9.2,11.0,55.3,0.0,0.0,0.0,40.6,0.012,always_compile_evict,1.0
h=0/q0=0.4/p=0.3/r=1/sig=0,A_core,0.0,0.4,0.3,1.0,0.0,1.0,sepsis,native,ours_evict,74422562.9,1.007424,7.8,9.7,46.9,0.0,0.0,0.0,33.9,0.011,always_compile_evict,1.0
h=0/q0=0.4/p=0.3/r=1/sig=0,A_core,0.0,0.4,0.3,1.0,0.0,1.0,sepsis,native,ours_noinflate,73874157.8,1.0,9.2,11.0,55.3,0.0,0.0,0.0,40.6,0.012,always_compile_evict,1.0
h=0/q0=0.4/p=0.3/r=1/sig=0,A_core,0.0,0.4,0.3,1.0,0.0,1.0,sepsis,native,oracle_tax,73812279.5,0.999162,8.2,8.2,30.4,0.0,0.0,0.0,22.2,0.011,always_compile_evict,1.0
h=0/q0=0.4/p=0.3/r=1/sig=0,A_core,0.0,0.4,0.3,1.0,0.0,1.0,sepsis,native,offline_taxblind,66526302.133,0.900536,,,,,,,,,always_compile_evict,1.0
h=0/q0=0.4/p=0.3/r=1/sig=0,A_core,0.0,0.4,0.3,1.0,0.0,1.0,sepsis,native,offline_opt_tax,67956290.578,0.919893,,,,,,,,,always_compile_evict,1.0
h=0/q0=0.4/p=0.3/r=1/sig=0,A_core,0.0,0.4,0.3,1.0,0.0,1.0,wiki_A,autorpa_233k,always_reactive,5261420180.0,2.0414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,ours_noinflate,0.977143
h=0/q0=0.4/p=0.3/r=1/sig=0,A_core,0.0,0.4,0.3,1.0,0.0,1.0,wiki_A,autorpa_233k,always_compile_evict,2637646793.2,1.023391,30.6,72.5,755.3,0.0,0.0,0.0,682.0,0.071,ours_noinflate,0.977143
h=0/q0=0.4/p=0.3/r=1/sig=0,A_core,0.0,0.4,0.3,1.0,0.0,1.0,wiki_A,autorpa_233k,ours_evict,4003072645.7,1.553169,9.8,25.6,215.2,0.0,0.0,0.0,187.7,0.019,ours_noinflate,0.977143
h=0/q0=0.4/p=0.3/r=1/sig=0,A_core,0.0,0.4,0.3,1.0,0.0,1.0,wiki_A,autorpa_233k,ours_noinflate,2577358798.2,1.0,18.0,45.3,399.1,0.0,0.0,0.0,344.2,0.044,ours_noinflate,0.977143
h=0/q0=0.4/p=0.3/r=1/sig=0,A_core,0.0,0.4,0.3,1.0,0.0,1.0,wiki_A,autorpa_233k,oracle_tax,2594530659.7,1.006663,33.7,33.7,118.6,0.0,0.0,0.0,84.9,0.063,ours_noinflate,0.977143
h=0/q0=0.4/p=0.3/r=1/sig=0,A_core,0.0,0.4,0.3,1.0,0.0,1.0,wiki_A,autorpa_233k,offline_taxblind,2372169828.0,0.920388,,,,,,,,,ours_noinflate,0.977143
h=0/q0=0.4/p=0.3/r=1/sig=0,A_core,0.0,0.4,0.3,1.0,0.0,1.0,wiki_A,autorpa_233k,offline_opt_tax,2445034333.558,0.948659,,,,,,,,,ours_noinflate,0.977143
h=0/q0=0.4/p=0.3/r=1/sig=0,A_core,0.0,0.4,0.3,1.0,0.0,1.0,wiki_A,native,always_reactive,5261420180.0,2.245969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,always_compile_evict,1.0
h=0/q0=0.4/p=0.3/r=1/sig=0,A_core,0.0,0.4,0.3,1.0,0.0,1.0,wiki_A,native,always_compile_evict,2342056470.9,0.999765,4.0,21.2,755.3,0.0,0.0,0.0,529.9,0.025,always_compile_evict,1.0
h=0/q0=0.4/p=0.3/r=1/sig=0,A_core,0.0,0.4,0.3,1.0,0.0,1.0,wiki_A,native,ours_evict,3086543530.7,1.317568,3.0,18.8,670.6,0.0,0.0,0.0,469.2,0.018,always_compile_evict,1.0
h=0/q0=0.4/p=0.3/r=1/sig=0,A_core,0.0,0.4,0.3,1.0,0.0,1.0,wiki_A,native,ours_noinflate,2342606004.8,1.0,4.0,21.2,752.5,0.0,0.0,0.0,527.5,0.025,always_compile_evict,1.0
h=0/q0=0.4/p=0.3/r=1/sig=0,A_core,0.0,0.4,0.3,1.0,0.0,1.0,wiki_A,native,oracle_tax,2567255802.6,1.095897,41.3,41.3,143.7,0.0,0.0,0.0,102.4,0.073,always_compile_evict,1.0
h=0/q0=0.4/p=0.3/r=1/sig=0,A_core,0.0,0.4,0.3,1.0,0.0,1.0,wiki_A,native,offline_taxblind,2248506639.333,0.959831,,,,,,,,,always_compile_evict,1.0
h=0/q0=0.4/p=0.3/r=1/sig=0,A_core,0.0,0.4,0.3,1.0,0.0,1.0,wiki_A,native,offline_opt_tax,2272345397.918,0.970008,,,,,,,,,always_compile_evict,1.0
h=0/q0=0.4/p=0.3/r=1/sig=0,A_core,0.0,0.4,0.3,1.0,0.0,1.0,wiki_B,autorpa_233k,always_reactive,7373315056.0,0.990067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,always_reactive,0.90454
h=0/q0=0.4/p=0.3/r=1/sig=0,A_core,0.0,0.4,0.3,1.0,0.0,1.0,wiki_B,autorpa_233k,always_compile_evict,8151453534.1,1.094553,147.1,165.3,3781.9,0.0,0.0,0.0,3656.4,0.129,always_reactive,0.90454
h=0/q0=0.4/p=0.3/r=1/sig=0,A_core,0.0,0.4,0.3,1.0,0.0,1.0,wiki_B,autorpa_233k,ours_evict,7481766479.6,1.00463,63.0,70.9,1042.7,0.0,0.0,0.0,1003.0,0.047,always_reactive,0.90454
h=0/q0=0.4/p=0.3/r=1/sig=0,A_core,0.0,0.4,0.3,1.0,0.0,1.0,wiki_B,autorpa_233k,ours_noinflate,7447287261.3,1.0,110.8,122.2,1672.8,0.0,0.0,0.0,1590.0,0.079,always_reactive,0.90454
h=0/q0=0.4/p=0.3/r=1/sig=0,A_core,0.0,0.4,0.3,1.0,0.0,1.0,wiki_B,autorpa_233k,oracle_tax,7013308216.0,0.941727,26.0,26.0,86.5,0.0,0.0,0.0,60.5,0.028,always_reactive,0.90454
h=0/q0=0.4/p=0.3/r=1/sig=0,A_core,0.0,0.4,0.3,1.0,0.0,1.0,wiki_B,autorpa_233k,offline_taxblind,6550545006.133,0.879588,,,,,,,,,always_reactive,0.90454
h=0/q0=0.4/p=0.3/r=1/sig=0,A_core,0.0,0.4,0.3,1.0,0.0,1.0,wiki_B,autorpa_233k,offline_opt_tax,6898912580.425,0.926366,,,,,,,,,always_reactive,0.90454
h=0/q0=0.4/p=0.3/r=1/sig=0,A_core,0.0,0.4,0.3,1.0,0.0,1.0,wiki_B,native,always_reactive,7373315056.0,1.146418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,always_compile_evict,1.0
h=0/q0=0.4/p=0.3/r=1/sig=0,A_core,0.0,0.4,0.3,1.0,0.0,1.0,wiki_B,native,always_compile_evict,6431101935.1,0.999921,15.4,30.4,3781.9,0.0,0.0,0.0,2647.6,0.025,always_compile_evict,1.0
h=0/q0=0.4/p=0.3/r=1/sig=0,A_core,0.0,0.4,0.3,1.0,0.0,1.0,wiki_B,native,ours_evict,6541212799.3,1.017041,13.4,27.0,3437.9,0.0,0.0,0.0,2408.2,0.023,always_compile_evict,1.0
h=0/q0=0.4/p=0.3/r=1/sig=0,A_core,0.0,0.4,0.3,1.0,0.0,1.0,wiki_B,native,ours_noinflate,6431611173.9,1.0,15.4,30.4,3776.7,0.0,0.0,0.0,2644.1,0.025,always_compile_evict,1.0
h=0/q0=0.4/p=0.3/r=1/sig=0,A_core,0.0,0.4,0.3,1.0,0.0,1.0,wiki_B,native,oracle_tax,6992474857.1,1.087204,63.7,63.7,211.8,0.0,0.0,0.0,148.1,0.038,always_compile_evict,1.0
h=0/q0=0.4/p=0.3/r=1/sig=0,A_core,0.0,0.4,0.3,1.0,0.0,1.0,wiki_B,native,offline_taxblind,5838004711.332,0.907705,,,,,,,,,always_compile_evict,1.0
h=0/q0=0.4/p=0.3/r=1/sig=0,A_core,0.0,0.4,0.3,1.0,0.0,1.0,wiki_B,native,offline_opt_tax,5890194886.259,0.915819,,,,,,,,,always_compile_evict,1.0
h=0/q0=0.4/p=0.5/r=1/sig=0,A_core,0.0,0.4,0.5,1.0,0.0,1.0,bpi2019,autorpa_233k,always_reactive,19497801224.0,1.758951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,ours_noinflate,0.978015
h=0/q0=0.4/p=0.5/r=1/sig=0,A_core,0.0,0.4,0.5,1.0,0.0,1.0,bpi2019,autorpa_233k,always_compile_evict,11334088624.5,1.02248,85.5,122.7,3163.6,0.0,0.0,0.0,2883.6,0.179,ours_noinflate,0.978015
h=0/q0=0.4/p=0.5/r=1/sig=0,A_core,0.0,0.4,0.5,1.0,0.0,1.0,bpi2019,autorpa_233k,ours_evict,12488856330.7,1.126654,67.6,92.1,1428.8,0.0,0.0,0.0,1292.6,0.123,ours_noinflate,0.978015
h=0/q0=0.4/p=0.5/r=1/sig=0,A_core,0.0,0.4,0.5,1.0,0.0,1.0,bpi2019,autorpa_233k,ours_noinflate,11084905192.5,1.0,81.3,108.2,1683.8,0.0,0.0,0.0,1514.2,0.164,ours_noinflate,0.978015
h=0/q0=0.4/p=0.5/r=1/sig=0,A_core,0.0,0.4,0.5,1.0,0.0,1.0,bpi2019,autorpa_233k,oracle_tax,10777089771.8,0.972231,86.9,86.9,176.8,0.0,0.0,0.0,89.9,0.1,ours_noinflate,0.978015
h=0/q0=0.4/p=0.5/r=1/sig=0,A_core,0.0,0.4,0.5,1.0,0.0,1.0,bpi2019,autorpa_233k,offline_taxblind,8982995979.402,0.810381,,,,,,,,,ours_noinflate,0.978015
h=0/q0=0.4/p=0.5/r=1/sig=0,A_core,0.0,0.4,0.5,1.0,0.0,1.0,bpi2019,autorpa_233k,offline_opt_tax,9978863989.106,0.900221,,,,,,,,,ours_noinflate,0.978015
h=0/q0=0.4/p=0.5/r=1/sig=0,A_core,0.0,0.4,0.5,1.0,0.0,1.0,bpi2019,native,always_reactive,19497801224.0,2.192582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,always_compile_evict,1.0
h=0/q0=0.4/p=0.5/r=1/sig=0,A_core,0.0,0.4,0.5,1.0,0.0,1.0,bpi2019,native,always_compile_evict,8889454532.0,0.999644,6.0,22.0,3163.6,0.0,0.0,0.0,1580.2,0.031,always_compile_evict,1.0
h=0/q0=0.4/p=0.5/r=1/sig=0,A_core,0.0,0.4,0.5,1.0,0.0,1.0,bpi2019,native,ours_evict,9042368902.2,1.016839,6.0,22.0,3071.8,0.0,0.0,0.0,1536.0,0.03,always_compile_evict,1.0
h=0/q0=0.4/p=0.5/r=1/sig=0,A_core,0.0,0.4,0.5,1.0,0.0,1.0,bpi2019,native,ours_noinflate,8892622143.4,1.0,6.0,22.0,3123.8,0.0,0.0,0.0,1561.6,0.031,always_compile_evict,1.0
h=0/q0=0.4/p=0.5/r=1/sig=0,A_core,0.0,0.4,0.5,1.0,0.0,1.0,bpi2019,native,oracle_tax,10741959213.6,1.207963,103.6,103.6,207.6,0.0,0.0,0.0,104.0,0.103,always_compile_evict,1.0
h=0/q0=0.4/p=0.5/r=1/sig=0,A_core,0.0,0.4,0.5,1.0,0.0,1.0,bpi2019,native,offline_taxblind,8290445408.8,0.932284,,,,,,,,,always_compile_evict,1.0
h=0/q0=0.4/p=0.5/r=1/sig=0,A_core,0.0,0.4,0.5,1.0,0.0,1.0,bpi2019,native,offline_opt_tax,8442960039.922,0.949434,,,,,,,,,always_compile_evict,1.0
h=0/q0=0.4/p=0.5/r=1/sig=0,A_core,0.0,0.4,0.5,1.0,0.0,1.0,sepsis,autorpa_233k,always_reactive,77101119.0,0.995289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,ours_evict,0.943328
h=0/q0=0.4/p=0.5/r=1/sig=0,A_core,0.0,0.4,0.5,1.0,0.0,1.0,sepsis,autorpa_233k,always_compile_evict,81699275.0,1.054646,15.7,17.5,39.4,0.0,0.0,0.0,34.4,0.015,ours_evict,0.943328
h=0/q0=0.4/p=0.5/r=1/sig=0,A_core,0.0,0.4,0.5,1.0,0.0,1.0,sepsis,autorpa_233k,ours_evict,77069214.5,0.994877,3.1,3.9,7.1,0.0,0.0,0.0,4.2,0.007,ours_evict,0.943328
h=0/q0=0.4/p=0.5/r=1/sig=0,A_core,0.0,0.4,0.5,1.0,0.0,1.0,sepsis,autorpa_233k,ours_noinflate,77466038.8,1.0,4.9,5.7,11.1,0.0,0.0,0.0,7.9,0.008,ours_evict,0.943328
h=0/q0=0.4/p=0.5/r=1/sig=0,A_core,0.0,0.4,0.5,1.0,0.0,1.0,sepsis,autorpa_233k,oracle_tax,75361735.5,0.972836,3.9,3.9,7.0,0.0,0.0,0.0,3.1,0.009,ours_evict,0.943328
h=0/q0=0.4/p=0.5/r=1/sig=0,A_core,0.0,0.4,0.5,1.0,0.0,1.0,sepsis,autorpa_233k,offline_taxblind,74592210.2,0.962902,,,,,,,,,ours_evict,0.943328
h=0/q0=0.4/p=0.5/r=1/sig=0,A_core,0.0,0.4,0.5,1.0,0.0,1.0,sepsis,autorpa_233k,offline_opt_tax,75033775.261,0.968602,,,,,,,,,ours_evict,0.943328
h=0/q0=0.4/p=0.5/r=1/sig=0,A_core,0.0,0.4,0.5,1.0,0.0,1.0,sepsis,native,always_reactive,77101119.0,1.058884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,always_compile_evict,1.0
h=0/q0=0.4/p=0.5/r=1/sig=0,A_core,0.0,0.4,0.5,1.0,0.0,1.0,sepsis,native,always_compile_evict,72813563.5,1.0,8.2,11.1,39.4,0.0,0.0,0.0,19.7,0.013,always_compile_evict,1.0
h=0/q0=0.4/p=0.5/r=1/sig=0,A_core,0.0,0.4,0.5,1.0,0.0,1.0,sepsis,native,ours_evict,72875731.0,1.000854,8.0,10.9,39.2,0.0,0.0,0.0,19.7,0.012,always_compile_evict,1.0
h=0/q0=0.4/p=0.5/r=1/sig=0,A_core,0.0,0.4,0.5,1.0,0.0,1.0,sepsis,native,ours_noinflate,72813563.5,1.0,8.2,11.1,39.4,0.0,0.0,0.0,19.7,0.013,always_compile_evict,1.0
h=0/q0=0.4/p=0.5/r=1/sig=0,A_core,0.0,0.4,0.5,1.0,0.0,1.0,sepsis,native,oracle_tax,73043583.0,1.003159,12.1,12.1,23.8,0.0,0.0,0.0,11.7,0.013,always_compile_evict,1.0
h=0/q0=0.4/p=0.5/r=1/sig=0,A_core,0.0,0.4,0.5,1.0,0.0,1.0,sepsis,native,offline_taxblind,56053545.6,0.769823,,,,,,,,,always_compile_evict,1.0
h=0/q0=0.4/p=0.5/r=1/sig=0,A_core,0.0,0.4,0.5,1.0,0.0,1.0,sepsis,native,offline_opt_tax,56864689.955,0.780963,,,,,,,,,always_compile_evict,1.0
h=0/q0=0.4/p=0.5/r=1/sig=0,A_core,0.0,0.4,0.5,1.0,0.0,1.0,wiki_A,autorpa_233k,always_reactive,5261420180.0,2.083874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,ours_noinflate,0.993189
h=0/q0=0.4/p=0.5/r=1/sig=0,A_core,0.0,0.4,0.5,1.0,0.0,1.0,wiki_A,autorpa_233k,always_compile_evict,2542139486.5,1.006857,18.5,57.8,529.3,0.0,0.0,0.0,450.7,0.062,ours_noinflate,0.993189
h=0/q0=0.4/p=0.5/r=1/sig=0,A_core,0.0,0.4,0.5,1.0,0.0,1.0,wiki_A,autorpa_233k,ours_evict,2685192048.6,1.063516,13.7,40.7,246.8,0.0,0.0,0.0,197.7,0.04,ours_noinflate,0.993189
h=0/q0=0.4/p=0.5/r=1/sig=0,A_core,0.0,0.4,0.5,1.0,0.0,1.0,wiki_A,autorpa_233k,ours_noinflate,2524826029.5,1.0,17.0,47.6,296.2,0.0,0.0,0.0,235.5,0.049,ours_noinflate,0.993189
h=0/q0=0.4/p=0.5/r=1/sig=0,A_core,0.0,0.4,0.5,1.0,0.0,1.0,wiki_A,autorpa_233k,oracle_tax,2581727371.4,1.022537,38.8,38.8,80.7,0.0,0.0,0.0,41.9,0.071,ours_noinflate,0.993189
h=0/q0=0.4/p=0.5/r=1/sig=0,A_core,0.0,0.4,0.5,1.0,0.0,1.0,wiki_A,autorpa_233k,offline_taxblind,2340766704.0,0.9271,,,,,,,,,ours_noinflate,0.993189
h=0/q0=0.4/p=0.5/r=1/sig=0,A_core,0.0,0.4,0.5,1.0,0.0,1.0,wiki_A,autorpa_233k,offline_opt_tax,2420116774.354,0.958528,,,,,,,,,ours_noinflate,0.993189
h=0/q0=0.4/p=0.5/r=1/sig=0,A_core,0.0,0.4,0.5,1.0,0.0,1.0,wiki_A,native,always_reactive,5261420180.0,2.26716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,always_compile_evict,1.0
h=0/q0=0.4/p=0.5/r=1/sig=0,A_core,0.0,0.4,0.5,1.0,0.0,1.0,wiki_A,native,always_compile_evict,2320580763.6,0.999944,4.0,16.6,529.3,0.0,0.0,0.0,264.5,0.022,always_compile_evict,1.0
h=0/q0=0.4/p=0.5/r=1/sig=0,A_core,0.0,0.4,0.5,1.0,0.0,1.0,wiki_A,native,ours_evict,2366531031.6,1.019745,3.8,16.4,520.9,0.0,0.0,0.0,259.5,0.021,always_compile_evict,1.0
h=0/q0=0.4/p=0.5/r=1/sig=0,A_core,0.0,0.4,0.5,1.0,0.0,1.0,wiki_A,native,ours_noinflate,2320709750.8,1.0,4.0,16.6,527.6,0.0,0.0,0.0,263.4,0.022,always_compile_evict,1.0
h=0/q0=0.4/p=0.5/r=1/sig=0,A_core,0.0,0.4,0.5,1.0,0.0,1.0,wiki_A,native,oracle_tax,2564024792.8,1.104845,43.3,43.3,89.5,0.0,0.0,0.0,46.2,0.074,always_compile_evict,1.0
h=0/q0=0.4/p=0.5/r=1/sig=0,A_core,0.0,0.4,0.5,1.0,0.0,1.0,wiki_A,native,offline_taxblind,2215384153.2,0.954615,,,,,,,,,always_compile_evict,1.0
h=0/q0=0.4/p=0.5/r=1/sig=0,A_core,0.0,0.4,0.5,1.0,0.0,1.0,wiki_A,native,offline_opt_tax,2235212258.69,0.963159,,,,,,,,,always_compile_evict,1.0
h=0/q0=0.4/p=0.5/r=1/sig=0,A_core,0.0,0.4,0.5,1.0,0.0,1.0,wiki_B,autorpa_233k,always_reactive,7373315056.0,1.004321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,ours_noinflate,0.961139
h=0/q0=0.4/p=0.5/r=1/sig=0,A_core,0.0,0.4,0.5,1.0,0.0,1.0,wiki_B,autorpa_233k,always_compile_evict,7638428951.1,1.040432,112.1,129.4,2787.8,0.0,0.0,0.0,2632.5,0.108,ours_noinflate,0.961139
h=0/q0=0.4/p=0.5/r=1/sig=0,A_core,0.0,0.4,0.5,1.0,0.0,1.0,wiki_B,autorpa_233k,ours_evict,7363244059.9,1.002949,87.8,100.3,1248.0,0.0,0.0,0.0,1162.0,0.074,ours_noinflate,0.961139
h=0/q0=0.4/p=0.5/r=1/sig=0,A_core,0.0,0.4,0.5,1.0,0.0,1.0,wiki_B,autorpa_233k,ours_noinflate,7341592767.9,1.0,101.3,116.6,1458.1,0.0,0.0,0.0,1351.7,0.086,ours_noinflate,0.961139
