config,p,q0,lifetime,stream,price,policy,mean_tokens,rel_to_ours_evict,mean_final_library,mean_max_library,mean_n_compiles,mean_wasted_compiles,mean_wasted_compiles_tax,mean_wasted_tax_tokens,mean_tax_share,cheapest_policy
p=0.5/q0=0.17/life=10,0.5,0.17,10,bpi2019,autorpa_233k,offline_taxblind,4798414458.461,0.313451,,,,,,,,always_compile_evict
p=0.5/q0=0.17/life=10,0.5,0.17,10,bpi2019,autorpa_233k,offline_opt_tax,5885622379.316,0.384471,,,,,,,,always_compile_evict
p=0.5/q0=0.17/life=10,0.5,0.17,10,bpi2019,native,always_reactive,19497801224.0,3.592045,0.0,0.0,0.0,0.0,0.0,0.0,0.004751,always_compile_evict
p=0.5/q0=0.17/life=10,0.5,0.17,10,bpi2019,native,always_compile_evict,4697958780.6,0.865497,6.0,22.0,3163.6,1580.2,1580.2,0.0,0.058636,always_compile_evict
p=0.5/q0=0.17/life=10,0.5,0.17,10,bpi2019,native,always_compile_evict_abandon,6587117912.4,1.213533,5.5,20.8,2936.8,1466.2,1466.2,0.0,0.039878,always_compile_evict
p=0.5/q0=0.17/life=10,0.5,0.17,10,bpi2019,native,on_second,24191763784.0,4.456805,1583.4,1583.4,3163.6,1580.2,3069.8,18569901359.1,0.817187,always_compile_evict
p=0.5/q0=0.17/life=10,0.5,0.17,10,bpi2019,native,ours_evict,5428050547.7,1.0,5.8,21.9,3085.7,1541.7,1541.7,0.0,0.050215,always_compile_evict
p=0.5/q0=0.17/life=10,0.5,0.17,10,bpi2019,native,oracle_tax,6963776311.4,1.282924,121.3,121.3,241.4,120.1,120.1,0.0,0.185202,always_compile_evict
p=0.5/q0=0.17/life=10,0.5,0.17,10,bpi2019,native,offline_taxblind,3827257893.041,0.705089,,,,,,,,always_compile_evict
p=0.5/q0=0.17/life=10,0.5,0.17,10,bpi2019,native,offline_opt_tax,3979772524.164,0.733186,,,,,,,,always_compile_evict
p=0.5/q0=0.17/life=10,0.5,0.17,10,sepsis,autorpa_233k,always_reactive,77101119.0,1.009133,0.0,0.0,0.0,0.0,0.0,0.0,0.005012,ours_evict
p=0.5/q0=0.17/life=10,0.5,0.17,10,sepsis,autorpa_233k,always_compile_evict,79578550.0,1.041559,15.7,17.5,39.4,32.7,33.2,413731.5,0.014974,ours_evict
p=0.5/q0=0.17/life=10,0.5,0.17,10,sepsis,autorpa_233k,always_compile_evict_abandon,79684597.4,1.042947,14.9,16.7,38.0,31.9,32.4,410592.0,0.014599,ours_evict
p=0.5/q0=0.17/life=10,0.5,0.17,10,sepsis,autorpa_233k,on_second,79669231.5,1.042746,19.7,19.7,39.4,32.7,33.2,495604.2,0.016094,ours_evict
p=0.5/q0=0.17/life=10,0.5,0.17,10,sepsis,autorpa_233k,ours_evict,76403321.4,1.0,2.7,2.9,6.0,3.8,3.8,19201.0,0.006917,ours_evict
p=0.5/q0=0.17/life=10,0.5,0.17,10,sepsis,autorpa_233k,oracle_tax,73979931.9,0.968282,4.7,4.7,9.2,4.5,4.5,0.0,0.00999,ours_evict
p=0.5/q0=0.17/life=10,0.5,0.17,10,sepsis,autorpa_233k,offline_taxblind,72723328.41,0.951835,,,,,,,,ours_evict
p=0.5/q0=0.17/life=10,0.5,0.17,10,sepsis,autorpa_233k,offline_opt_tax,73164893.471,0.957614,,,,,,,,ours_evict
p=0.5/q0=0.17/life=10,0.5,0.17,10,sepsis,native,always_reactive,77101119.0,1.089265,0.0,0.0,0.0,0.0,0.0,0.0,0.005012,always_compile_evict
p=0.5/q0=0.17/life=10,0.5,0.17,10,sepsis,native,always_compile_evict,70692838.5,0.998731,8.2,11.1,39.4,19.7,19.7,0.0,0.012902,always_compile_evict
p=0.5/q0=0.17/life=10,0.5,0.17,10,sepsis,native,always_compile_evict_abandon,71108220.8,1.004599,7.5,10.3,38.0,19.1,19.1,0.0,0.012479,always_compile_evict
p=0.5/q0=0.17/life=10,0.5,0.17,10,sepsis,native,on_second,71062262.1,1.00395,19.7,19.7,39.4,19.7,20.6,42942.9,0.018036,always_compile_evict
p=0.5/q0=0.17/life=10,0.5,0.17,10,sepsis,native,ours_evict,70782690.1,1.0,8.0,10.8,38.9,19.5,19.5,0.0,0.012774,always_compile_evict
p=0.5/q0=0.17/life=10,0.5,0.17,10,sepsis,native,oracle_tax,71007846.2,1.003181,17.9,17.9,34.5,16.6,16.6,0.0,0.01704,always_compile_evict
p=0.5/q0=0.17/life=10,0.5,0.17,10,sepsis,native,offline_taxblind,38409160.23,0.542635,,,,,,,,always_compile_evict
p=0.5/q0=0.17/life=10,0.5,0.17,10,sepsis,native,offline_opt_tax,39220304.585,0.554095,,,,,,,,always_compile_evict
p=0.5/q0=0.17/life=10,0.5,0.17,10,wiki_A,autorpa_233k,always_reactive,5261420180.0,1.168398,0.0,0.0,0.0,0.0,0.0,0.0,0.004586,always_compile_evict
p=0.5/q0=0.17/life=10,0.5,0.17,10,wiki_A,autorpa_233k,always_compile_evict,1394114731.9,0.30959,18.5,57.8,529.3,371.1,428.4,61215490.7,0.112769,always_compile_evict
p=0.5/q0=0.17/life=10,0.5,0.17,10,wiki_A,autorpa_233k,always_compile_evict_abandon,1574516535.6,0.349651,16.5,53.1,489.7,345.7,399.5,55178386.9,0.092298,always_compile_evict
p=0.5/q0=0.17/life=10,0.5,0.17,10,wiki_A,autorpa_233k,on_second,2128448231.8,0.472662,264.8,264.8,529.3,371.1,485.6,683331867.4,0.418836,always_compile_evict
p=0.5/q0=0.17/life=10,0.5,0.17,10,wiki_A,autorpa_233k,ours_evict,4503105708.8,1.0,2.1,15.3,117.0,79.4,86.6,6643309.4,0.011613,always_compile_evict
p=0.5/q0=0.17/life=10,0.5,0.17,10,wiki_A,autorpa_233k,oracle_tax,1477327768.6,0.328069,44.9,44.9,92.6,47.7,47.7,0.0,0.140968,always_compile_evict
p=0.5/q0=0.17/life=10,0.5,0.17,10,wiki_A,autorpa_233k,offline_taxblind,1190724331.39,0.264423,,,,,,,,always_compile_evict
p=0.5/q0=0.17/life=10,0.5,0.17,10,wiki_A,autorpa_233k,offline_opt_tax,1286626046.535,0.28572,,,,,,,,always_compile_evict
p=0.5/q0=0.17/life=10,0.5,0.17,10,wiki_A,native,always_reactive,5261420180.0,4.117737,0.0,0.0,0.0,0.0,0.0,0.0,0.004586,always_compile_evict
p=0.5/q0=0.17/life=10,0.5,0.17,10,wiki_A,native,always_compile_evict,1172556009.0,0.917676,4.0,16.6,529.3,264.5,264.5,0.0,0.04373,always_compile_evict
p=0.5/q0=0.17/life=10,0.5,0.17,10,wiki_A,native,always_compile_evict_abandon,1371690271.3,1.073524,3.7,15.3,489.7,243.2,243.2,0.0,0.03565,always_compile_evict
p=0.5/q0=0.17/life=10,0.5,0.17,10,wiki_A,native,on_second,2012822117.5,1.575292,264.8,264.8,529.3,264.5,482.4,679319395.3,0.442894,always_compile_evict
p=0.5/q0=0.17/life=10,0.5,0.17,10,wiki_A,native,ours_evict,1277745560.2,1.0,3.8,16.2,514.8,256.6,256.6,0.0,0.039496,always_compile_evict
p=0.5/q0=0.17/life=10,0.5,0.17,10,wiki_A,native,oracle_tax,1459367995.9,1.142143,53.8,53.8,110.7,56.9,56.9,0.0,0.151263,always_compile_evict
p=0.5/q0=0.17/life=10,0.5,0.17,10,wiki_A,native,offline_taxblind,1010806848.76,0.791086,,,,,,,,always_compile_evict
p=0.5/q0=0.17/life=10,0.5,0.17,10,wiki_A,native,offline_opt_tax,1030634954.25,0.806604,,,,,,,,always_compile_evict
p=0.5/q0=0.17/life=10,0.5,0.17,10,wiki_B,autorpa_233k,always_reactive,7373315056.0,1.021643,0.0,0.0,0.0,0.0,0.0,0.0,0.004991,always_compile_evict
p=0.5/q0=0.17/life=10,0.5,0.17,10,wiki_B,autorpa_233k,always_compile_evict,7186930060.2,0.995818,112.1,129.4,2787.8,2137.5,2537.4,472427064.2,0.115081,always_compile_evict
p=0.5/q0=0.17/life=10,0.5,0.17,10,wiki_B,autorpa_233k,always_compile_evict_abandon,7250504484.5,1.004627,101.5,116.4,2612.9,2021.1,2387.0,429387103.6,0.103623,always_compile_evict
p=0.5/q0=0.17/life=10,0.5,0.17,10,wiki_B,autorpa_233k,on_second,12973095099.4,1.797546,1385.5,1385.5,2787.8,2137.5,2743.8,6301407903.7,0.509762,always_compile_evict
p=0.5/q0=0.17/life=10,0.5,0.17,10,wiki_B,autorpa_233k,ours_evict,7217114205.2,1.0,27.0,33.5,590.0,441.0,514.8,66621991.8,0.029515,always_compile_evict
p=0.5/q0=0.17/life=10,0.5,0.17,10,wiki_B,autorpa_233k,oracle_tax,6782229792.1,0.939743,56.2,56.2,113.0,56.8,56.8,0.0,0.049938,always_compile_evict
p=0.5/q0=0.17/life=10,0.5,0.17,10,wiki_B,autorpa_233k,offline_taxblind,6010209474.55,0.832772,,,,,,,,always_compile_evict
p=0.5/q0=0.17/life=10,0.5,0.17,10,wiki_B,autorpa_233k,offline_opt_tax,6450937212.969,0.893839,,,,,,,,always_compile_evict
p=0.5/q0=0.17/life=10,0.5,0.17,10,wiki_B,native,always_reactive,7373315056.0,1.242353,0.0,0.0,0.0,0.0,0.0,0.0,0.004991,always_compile_evict
p=0.5/q0=0.17/life=10,0.5,0.17,10,wiki_B,native,always_compile_evict,5867798174.0,0.988683,10.0,22.0,2787.8,1402.3,1402.3,0.0,0.019929,always_compile_evict
p=0.5/q0=0.17/life=10,0.5,0.17,10,wiki_B,native,always_compile_evict_abandon,6037180866.4,1.017223,8.6,20.5,2612.9,1316.8,1316.8,0.0,0.017976,always_compile_evict
p=0.5/q0=0.17/life=10,0.5,0.17,10,wiki_B,native,on_second,12364097401.6,2.083265,1385.5,1385.5,2787.8,1402.3,2727.8,6289718043.7,0.53487,always_compile_evict
p=0.5/q0=0.17/life=10,0.5,0.17,10,wiki_B,native,ours_evict,5934961509.4,1.0,9.3,21.6,2734.4,1375.0,1375.0,0.0,0.019238,always_compile_evict
p=0.5/q0=0.17/life=10,0.5,0.17,10,wiki_B,native,oracle_tax,6755906344.7,1.138324,109.4,109.4,219.5,110.1,110.1,0.0,0.056182,always_compile_evict
p=0.5/q0=0.17/life=10,0.5,0.17,10,wiki_B,native,offline_taxblind,3319864313.519,0.559374,,,,,,,,always_compile_evict
p=0.5/q0=0.17/life=10,0.5,0.17,10,wiki_B,native,offline_opt_tax,3358318077.892,0.565853,,,,,,,,always_compile_evict
p=0.5/q0=0.17/life=3,0.5,0.17,3,bpi2019,autorpa_233k,always_reactive,19497801224.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004751,always_compile_evict
p=0.5/q0=0.17/life=3,0.5,0.17,3,bpi2019,autorpa_233k,always_compile_evict,7142592873.1,0.366328,85.5,122.7,3163.6,2299.0,2735.2,776350056.3,0.284074,always_compile_evict
p=0.5/q0=0.17/life=3,0.5,0.17,3,bpi2019,autorpa_233k,always_compile_evict_abandon,8773907417.2,0.449995,75.5,110.5,2936.8,2152.0,2547.6,689756813.2,0.209043,always_compile_evict
p=0.5/q0=0.17/life=3,0.5,0.17,3,bpi2019,autorpa_233k,on_second,24882855367.6,1.276188,1583.4,1583.4,3163.6,2299.0,3074.7,18575128790.4,0.794491,always_compile_evict
p=0.5/q0=0.17/life=3,0.5,0.17,3,bpi2019,autorpa_233k,ours_evict,19497801224.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004751,always_compile_evict
p=0.5/q0=0.17/life=3,0.5,0.17,3,bpi2019,autorpa_233k,oracle_tax,7008356698.0,0.359443,101.5,101.5,204.3,102.8,102.8,0.0,0.181892,always_compile_evict
p=0.5/q0=0.17/life=3,0.5,0.17,3,bpi2019,autorpa_233k,offline_taxblind,4798414458.461,0.2461,,,,,,,,always_compile_evict
p=0.5/q0=0.17/life=3,0.5,0.17,3,bpi2019,autorpa_233k,offline_opt_tax,5885622379.316,0.301861,,,,,,,,always_compile_evict
p=0.5/q0=0.17/life=3,0.5,0.17,3,bpi2019,native,always_reactive,19497801224.0,3.11361,0.0,0.0,0.0,0.0,0.0,0.0,0.004751,always_compile_evict
p=0.5/q0=0.17/life=3,0.5,0.17,3,bpi2019,native,always_compile_evict,4697958780.6,0.750219,6.0,22.0,3163.6,1580.2,1580.2,0.0,0.058636,always_compile_evict
p=0.5/q0=0.17/life=3,0.5,0.17,3,bpi2019,native,always_compile_evict_abandon,6587117912.4,1.051899,5.5,20.8,2936.8,1466.2,1466.2,0.0,0.039878,always_compile_evict
p=0.5/q0=0.17/life=3,0.5,0.17,3,bpi2019,native,on_second,24191763784.0,3.863191,1583.4,1583.4,3163.6,1580.2,3069.8,18569901359.1,0.817187,always_compile_evict
p=0.5/q0=0.17/life=3,0.5,0.17,3,bpi2019,native,ours_evict,6262119842.9,1.0,5.7,21.1,2973.3,1484.6,1484.6,0.0,0.042895,always_compile_evict
p=0.5/q0=0.17/life=3,0.5,0.17,3,bpi2019,native,oracle_tax,6963776311.4,1.112048,121.3,121.3,241.4,120.1,120.1,0.0,0.185202,always_compile_evict
p=0.5/q0=0.17/life=3,0.5,0.17,3,bpi2019,native,offline_taxblind,3827257893.041,0.611176,,,,,,,,always_compile_evict
p=0.5/q0=0.17/life=3,0.5,0.17,3,bpi2019,native,offline_opt_tax,3979772524.164,0.635531,,,,,,,,always_compile_evict
p=0.5/q0=0.17/life=3,0.5,0.17,3,sepsis,autorpa_233k,always_reactive,77101119.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005012,always_reactive
p=0.5/q0=0.17/life=3,0.5,0.17,3,sepsis,autorpa_233k,always_compile_evict,79578550.0,1.032132,15.7,17.5,39.4,32.7,33.2,413731.5,0.014974,always_reactive
p=0.5/q0=0.17/life=3,0.5,0.17,3,sepsis,autorpa_233k,always_compile_evict_abandon,79684597.4,1.033508,14.9,16.7,38.0,31.9,32.4,410592.0,0.014599,always_reactive
p=0.5/q0=0.17/life=3,0.5,0.17,3,sepsis,autorpa_233k,on_second,79669231.5,1.033308,19.7,19.7,39.4,32.7,33.2,495604.2,0.016094,always_reactive
p=0.5/q0=0.17/life=3,0.5,0.17,3,sepsis,autorpa_233k,ours_evict,77101119.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005012,always_reactive
p=0.5/q0=0.17/life=3,0.5,0.17,3,sepsis,autorpa_233k,oracle_tax,73979931.9,0.959518,4.7,4.7,9.2,4.5,4.5,0.0,0.00999,always_reactive
p=0.5/q0=0.17/life=3,0.5,0.17,3,sepsis,autorpa_233k,offline_taxblind,72723328.41,0.94322,,,,,,,,always_reactive
p=0.5/q0=0.17/life=3,0.5,0.17,3,sepsis,autorpa_233k,offline_opt_tax,73164893.471,0.948947,,,,,,,,always_reactive
p=0.5/q0=0.17/life=3,0.5,0.17,3,sepsis,native,always_reactive,77101119.0,1.084279,0.0,0.0,0.0,0.0,0.0,0.0,0.005012,always_compile_evict
p=0.5/q0=0.17/life=3,0.5,0.17,3,sepsis,native,always_compile_evict,70692838.5,0.994158,8.2,11.1,39.4,19.7,19.7,0.0,0.012902,always_compile_evict
p=0.5/q0=0.17/life=3,0.5,0.17,3,sepsis,native,always_compile_evict_abandon,71108220.8,1.0,7.5,10.3,38.0,19.1,19.1,0.0,0.012479,always_compile_evict
p=0.5/q0=0.17/life=3,0.5,0.17,3,sepsis,native,on_second,71062262.1,0.999354,19.7,19.7,39.4,19.7,20.6,42942.9,0.018036,always_compile_evict
p=0.5/q0=0.17/life=3,0.5,0.17,3,sepsis,native,ours_evict,71108220.8,1.0,7.5,10.3,38.0,19.1,19.1,0.0,0.012479,always_compile_evict
p=0.5/q0=0.17/life=3,0.5,0.17,3,sepsis,native,oracle_tax,71007846.2,0.998588,17.9,17.9,34.5,16.6,16.6,0.0,0.01704,always_compile_evict
p=0.5/q0=0.17/life=3,0.5,0.17,3,sepsis,native,offline_taxblind,38409160.23,0.540151,,,,,,,,always_compile_evict
p=0.5/q0=0.17/life=3,0.5,0.17,3,sepsis,native,offline_opt_tax,39220304.585,0.551558,,,,,,,,always_compile_evict
p=0.5/q0=0.17/life=3,0.5,0.17,3,wiki_A,autorpa_233k,always_reactive,5261420180.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004586,always_compile_evict
p=0.5/q0=0.17/life=3,0.5,0.17,3,wiki_A,autorpa_233k,always_compile_evict,1394114731.9,0.264969,18.5,57.8,529.3,371.1,428.4,61215490.7,0.112769,always_compile_evict
p=0.5/q0=0.17/life=3,0.5,0.17,3,wiki_A,autorpa_233k,always_compile_evict_abandon,1574516535.6,0.299257,16.5,53.1,489.7,345.7,399.5,55178386.9,0.092298,always_compile_evict
p=0.5/q0=0.17/life=3,0.5,0.17,3,wiki_A,autorpa_233k,on_second,2128448231.8,0.404539,264.8,264.8,529.3,371.1,485.6,683331867.4,0.418836,always_compile_evict
p=0.5/q0=0.17/life=3,0.5,0.17,3,wiki_A,autorpa_233k,ours_evict,5261420180.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004586,always_compile_evict
p=0.5/q0=0.17/life=3,0.5,0.17,3,wiki_A,autorpa_233k,oracle_tax,1477327768.6,0.280785,44.9,44.9,92.6,47.7,47.7,0.0,0.140968,always_compile_evict
p=0.5/q0=0.17/life=3,0.5,0.17,3,wiki_A,autorpa_233k,offline_taxblind,1190724331.39,0.226312,,,,,,,,always_compile_evict
p=0.5/q0=0.17/life=3,0.5,0.17,3,wiki_A,autorpa_233k,offline_opt_tax,1286626046.535,0.24454,,,,,,,,always_compile_evict
p=0.5/q0=0.17/life=3,0.5,0.17,3,wiki_A,native,always_reactive,5261420180.0,3.991351,0.0,0.0,0.0,0.0,0.0,0.0,0.004586,always_compile_evict
p=0.5/q0=0.17/life=3,0.5,0.17,3,wiki_A,native,always_compile_evict,1172556009.0,0.889509,4.0,16.6,529.3,264.5,264.5,0.0,0.04373,always_compile_evict
p=0.5/q0=0.17/life=3,0.5,0.17,3,wiki_A,native,always_compile_evict_abandon,1371690271.3,1.040574,3.7,15.3,489.7,243.2,243.2,0.0,0.03565,always_compile_evict
p=0.5/q0=0.17/life=3,0.5,0.17,3,wiki_A,native,on_second,2012822117.5,1.526941,264.8,264.8,529.3,264.5,482.4,679319395.3,0.442894,always_compile_evict
p=0.5/q0=0.17/life=3,0.5,0.17,3,wiki_A,native,ours_evict,1318205262.2,1.0,3.8,15.6,497.0,246.2,246.2,0.0,0.037699,always_compile_evict
p=0.5/q0=0.17/life=3,0.5,0.17,3,wiki_A,native,oracle_tax,1459367995.9,1.107087,53.8,53.8,110.7,56.9,56.9,0.0,0.151263,always_compile_evict
p=0.5/q0=0.17/life=3,0.5,0.17,3,wiki_A,native,offline_taxblind,1010806848.76,0.766805,,,,,,,,always_compile_evict
p=0.5/q0=0.17/life=3,0.5,0.17,3,wiki_A,native,offline_opt_tax,1030634954.25,0.781847,,,,,,,,always_compile_evict
p=0.5/q0=0.17/life=3,0.5,0.17,3,wiki_B,autorpa_233k,always_reactive,7373315056.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004991,always_compile_evict
p=0.5/q0=0.17/life=3,0.5,0.17,3,wiki_B,autorpa_233k,always_compile_evict,7186930060.2,0.974722,112.1,129.4,2787.8,2137.5,2537.4,472427064.2,0.115081,always_compile_evict
p=0.5/q0=0.17/life=3,0.5,0.17,3,wiki_B,autorpa_233k,always_compile_evict_abandon,7250504484.5,0.983344,101.5,116.4,2612.9,2021.1,2387.0,429387103.6,0.103623,always_compile_evict
p=0.5/q0=0.17/life=3,0.5,0.17,3,wiki_B,autorpa_233k,on_second,12973095099.4,1.759466,1385.5,1385.5,2787.8,2137.5,2743.8,6301407903.7,0.509762,always_compile_evict
p=0.5/q0=0.17/life=3,0.5,0.17,3,wiki_B,autorpa_233k,ours_evict,7373315056.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004991,always_compile_evict
p=0.5/q0=0.17/life=3,0.5,0.17,3,wiki_B,autorpa_233k,oracle_tax,6782229792.1,0.919835,56.2,56.2,113.0,56.8,56.8,0.0,0.049938,always_compile_evict
p=0.5/q0=0.17/life=3,0.5,0.17,3,wiki_B,autorpa_233k,offline_taxblind,6010209474.55,0.81513,,,,,,,,always_compile_evict
p=0.5/q0=0.17/life=3,0.5,0.17,3,wiki_B,autorpa_233k,offline_opt_tax,6450937212.969,0.874903,,,,,,,,always_compile_evict
p=0.5/q0=0.17/life=3,0.5,0.17,3,wiki_B,native,always_reactive,7373315056.0,1.226987,0.0,0.0,0.0,0.0,0.0,0.0,0.004991,always_compile_evict
p=0.5/q0=0.17/life=3,0.5,0.17,3,wiki_B,native,always_compile_evict,5867798174.0,0.976455,10.0,22.0,2787.8,1402.3,1402.3,0.0,0.019929,always_compile_evict
p=0.5/q0=0.17/life=3,0.5,0.17,3,wiki_B,native,always_compile_evict_abandon,6037180866.4,1.004642,8.6,20.5,2612.9,1316.8,1316.8,0.0,0.017976,always_compile_evict
p=0.5/q0=0.17/life=3,0.5,0.17,3,wiki_B,native,on_second,12364097401.6,2.057499,1385.5,1385.5,2787.8,1402.3,2727.8,6289718043.7,0.53487,always_compile_evict
p=0.5/q0=0.17/life=3,0.5,0.17,3,wiki_B,native,ours_evict,6009284930.2,1.0,8.8,20.7,2634.8,1326.5,1326.5,0.0,0.018297,always_compile_evict
p=0.5/q0=0.17/life=3,0.5,0.17,3,wiki_B,native,oracle_tax,6755906344.7,1.124245,109.4,109.4,219.5,110.1,110.1,0.0,0.056182,always_compile_evict
p=0.5/q0=0.17/life=3,0.5,0.17,3,wiki_B,native,offline_taxblind,3319864313.519,0.552456,,,,,,,,always_compile_evict
p=0.5/q0=0.17/life=3,0.5,0.17,3,wiki_B,native,offline_opt_tax,3358318077.892,0.558855,,,,,,,,always_compile_evict
p=0.5/q0=0.17/life=50,0.5,0.17,50,bpi2019,autorpa_233k,always_reactive,19497801224.0,2.32738,0.0,0.0,0.0,0.0,0.0,0.0,0.004751,always_compile_evict
p=0.5/q0=0.17/life=50,0.5,0.17,50,bpi2019,autorpa_233k,always_compile_evict,7142592873.1,0.852585,85.5,122.7,3163.6,2299.0,2735.2,776350056.3,0.284074,always_compile_evict
p=0.5/q0=0.17/life=50,0.5,0.17,50,bpi2019,autorpa_233k,always_compile_evict_abandon,8773907417.2,1.047309,75.5,110.5,2936.8,2152.0,2547.6,689756813.2,0.209043,always_compile_evict
p=0.5/q0=0.17/life=50,0.5,0.17,50,bpi2019,autorpa_233k,on_second,24882855367.6,2.970174,1583.4,1583.4,3163.6,2299.0,3074.7,18575128790.4,0.794491,always_compile_evict
p=0.5/q0=0.17/life=50,0.5,0.17,50,bpi2019,autorpa_233k,ours_evict,8377574824.3,1.0,73.9,101.0,1643.5,1109.0,1419.4,597227185.1,0.204885,always_compile_evict
p=0.5/q0=0.17/life=50,0.5,0.17,50,bpi2019,autorpa_233k,oracle_tax,7008356698.0,0.836562,101.5,101.5,204.3,102.8,102.8,0.0,0.181892,always_compile_evict
p=0.5/q0=0.17/life=50,0.5,0.17,50,bpi2019,autorpa_233k,offline_taxblind,4798414458.461,0.572769,,,,,,,,always_compile_evict
p=0.5/q0=0.17/life=50,0.5,0.17,50,bpi2019,autorpa_233k,offline_opt_tax,5885622379.316,0.702545,,,,,,,,always_compile_evict
p=0.5/q0=0.17/life=50,0.5,0.17,50,bpi2019,native,always_reactive,19497801224.0,3.994995,0.0,0.0,0.0,0.0,0.0,0.0,0.004751,always_compile_evict
p=0.5/q0=0.17/life=50,0.5,0.17,50,bpi2019,native,always_compile_evict,4697958780.6,0.962587,6.0,22.0,3163.6,1580.2,1580.2,0.0,0.058636,always_compile_evict
p=0.5/q0=0.17/life=50,0.5,0.17,50,bpi2019,native,always_compile_evict_abandon,6587117912.4,1.349665,5.5,20.8,2936.8,1466.2,1466.2,0.0,0.039878,always_compile_evict
p=0.5/q0=0.17/life=50,0.5,0.17,50,bpi2019,native,on_second,24191763784.0,4.956763,1583.4,1583.4,3163.6,1580.2,3069.8,18569901359.1,0.817187,always_compile_evict
p=0.5/q0=0.17/life=50,0.5,0.17,50,bpi2019,native,ours_evict,4880556879.1,1.0,6.0,22.0,3128.5,1562.9,1562.9,0.0,0.056288,always_compile_evict
p=0.5/q0=0.17/life=50,0.5,0.17,50,bpi2019,native,oracle_tax,6963776311.4,1.426841,121.3,121.3,241.4,120.1,120.1,0.0,0.185202,always_compile_evict
p=0.5/q0=0.17/life=50,0.5,0.17,50,bpi2019,native,offline_taxblind,3827257893.041,0.784185,,,,,,,,always_compile_evict
p=0.5/q0=0.17/life=50,0.5,0.17,50,bpi2019,native,offline_opt_tax,3979772524.164,0.815434,,,,,,,,always_compile_evict
p=0.5/q0=0.17/life=50,0.5,0.17,50,sepsis,autorpa_233k,always_reactive,77101119.0,1.010683,0.0,0.0,0.0,0.0,0.0,0.0,0.005012,ours_evict
p=0.5/q0=0.17/life=50,0.5,0.17,50,sepsis,autorpa_233k,always_compile_evict,79578550.0,1.043159,15.7,17.5,39.4,32.7,33.2,413731.5,0.014974,ours_evict
p=0.5/q0=0.17/life=50,0.5,0.17,50,sepsis,autorpa_233k,always_compile_evict_abandon,79684597.4,1.044549,14.9,16.7,38.0,31.9,32.4,410592.0,0.014599,ours_evict
p=0.5/q0=0.17/life=50,0.5,0.17,50,sepsis,autorpa_233k,on_second,79669231.5,1.044348,19.7,19.7,39.4,32.7,33.2,495604.2,0.016094,ours_evict
p=0.5/q0=0.17/life=50,0.5,0.17,50,sepsis,autorpa_233k,ours_evict,76286118.0,1.0,4.8,5.0,10.6,6.8,6.9,31021.9,0.007851,ours_evict
p=0.5/q0=0.17/life=50,0.5,0.17,50,sepsis,autorpa_233k,oracle_tax,73979931.9,0.969769,4.7,4.7,9.2,4.5,4.5,0.0,0.00999,ours_evict
p=0.5/q0=0.17/life=50,0.5,0.17,50,sepsis,autorpa_233k,offline_taxblind,72723328.41,0.953297,,,,,,,,ours_evict
p=0.5/q0=0.17/life=50,0.5,0.17,50,sepsis,autorpa_233k,offline_opt_tax,73164893.471,0.959085,,,,,,,,ours_evict
p=0.5/q0=0.17/life=50,0.5,0.17,50,sepsis,native,always_reactive,77101119.0,1.089802,0.0,0.0,0.0,0.0,0.0,0.0,0.005012,always_compile_evict
p=0.5/q0=0.17/life=50,0.5,0.17,50,sepsis,native,always_compile_evict,70692838.5,0.999223,8.2,11.1,39.4,19.7,19.7,0.0,0.012902,always_compile_evict
p=0.5/q0=0.17/life=50,0.5,0.17,50,sepsis,native,always_compile_evict_abandon,71108220.8,1.005094,7.5,10.3,38.0,19.1,19.1,0.0,0.012479,always_compile_evict
p=0.5/q0=0.17/life=50,0.5,0.17,50,sepsis,native,on_second,71062262.1,1.004444,19.7,19.7,39.4,19.7,20.6,42942.9,0.018036,always_compile_evict
p=0.5/q0=0.17/life=50,0.5,0.17,50,sepsis,native,ours_evict,70747827.6,1.0,8.2,11.0,39.3,19.7,19.7,0.0,0.012831,always_compile_evict
p=0.5/q0=0.17/life=50,0.5,0.17,50,sepsis,native,oracle_tax,71007846.2,1.003675,17.9,17.9,34.5,16.6,16.6,0.0,0.01704,always_compile_evict
p=0.5/q0=0.17/life=50,0.5,0.17,50,sepsis,native,offline_taxblind,38409160.23,0.542902,,,,,,,,always_compile_evict
p=0.5/q0=0.17/life=50,0.5,0.17,50,sepsis,native,offline_opt_tax,39220304.585,0.554368,,,,,,,,always_compile_evict
p=0.5/q0=0.17/life=50,0.5,0.17,50,wiki_A,autorpa_233k,always_reactive,5261420180.0,3.421394,0.0,0.0,0.0,0.0,0.0,0.0,0.004586,always_compile_evict
p=0.5/q0=0.17/life=50,0.5,0.17,50,wiki_A,autorpa_233k,always_compile_evict,1394114731.9,0.906564,18.5,57.8,529.3,371.1,428.4,61215490.7,0.112769,always_compile_evict
