config,block,h,q0,p,r_fallback,sigma,silent_penalty,c_fail_mult,stream,price,policy,mean_tokens,rel_to_ours_noinflate,mean_final_library,mean_max_library,mean_n_compiles,mean_program_deaths,mean_silent_failures,mean_use_failures,mean_wasted_tax,mean_tax_share,mean_failed_attempts,mean_failed_tokens,cheapest_policy,best_vs_naive,model
h=0.1/q0=0.4/p=0.3/r=2.2/sig=0/cf=1,C_rfb,0.1,0.4,0.3,2.2,0.0,1.0,1.0,wiki_A,native,ours_cap_epoch,19487424199.81,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0,always_reactive,0.801142,android_ds
h=0.1/q0=0.4/p=0.3/r=2.2/sig=0/cf=1,C_rfb,0.1,0.4,0.3,2.2,0.0,1.0,1.0,wiki_A,native,ours_cap_realized,19487424199.81,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0,always_reactive,0.801142,android_ds
h=0.1/q0=0.4/p=0.3/r=2.2/sig=0/cf=1,C_rfb,0.1,0.4,0.3,2.2,0.0,1.0,1.0,wiki_A,native,ours_pi_prior,19487424199.81,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0,always_reactive,0.801142,android_ds
h=0.1/q0=0.4/p=0.3/r=2.2/sig=0/cf=1,C_rfb,0.1,0.4,0.3,2.2,0.0,1.0,1.0,wiki_A,native,breakeven,19487424199.81,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0,always_reactive,0.801142,android_ds
h=0.1/q0=0.4/p=0.3/r=2.2/sig=0/cf=1,C_rfb,0.1,0.4,0.3,2.2,0.0,1.0,1.0,wiki_A,native,breakeven_cap_epoch,19487424199.81,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0,always_reactive,0.801142,android_ds
h=0.1/q0=0.4/p=0.3/r=2.2/sig=0/cf=1,C_rfb,0.1,0.4,0.3,2.2,0.0,1.0,1.0,wiki_A,native,offline_taxblind,19487424199.821,1.0,,,,,,,,,,,always_reactive,0.801142,android_ds
h=0.1/q0=0.4/p=0.3/r=2.2/sig=0/cf=1,C_rfb,0.1,0.4,0.3,2.2,0.0,1.0,1.0,wiki_A,native,offline_opt_tax,19487424199.821,1.0,,,,,,,,,,,always_reactive,0.801142,android_ds
h=0.1/q0=0.4/p=0.3/r=2.2/sig=0/cf=1,C_rfb,0.1,0.4,0.3,2.2,0.0,1.0,1.0,wiki_B,autorpa_233k,always_reactive,16977748066.619,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.0,0.0,always_reactive,0.843975,android_ds
h=0.1/q0=0.4/p=0.3/r=2.2/sig=0/cf=1,C_rfb,0.1,0.4,0.3,2.2,0.0,1.0,1.0,wiki_B,autorpa_233k,always_compile_evict,20116403302.782,1.184869,104.6,118.5,10149.8,2137.0,0.0,9645.5,10149.8,0.038,7119.2,1658773600.0,always_reactive,0.843975,android_ds
h=0.1/q0=0.4/p=0.3/r=2.2/sig=0/cf=1,C_rfb,0.1,0.4,0.3,2.2,0.0,1.0,1.0,wiki_B,autorpa_233k,ours_noinflate,16977748066.619,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.0,0.0,always_reactive,0.843975,android_ds
h=0.1/q0=0.4/p=0.3/r=2.2/sig=0/cf=1,C_rfb,0.1,0.4,0.3,2.2,0.0,1.0,1.0,wiki_B,autorpa_233k,oracle_tax,16977748066.619,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.0,0.0,always_reactive,0.843975,android_ds
h=0.1/q0=0.4/p=0.3/r=2.2/sig=0/cf=1,C_rfb,0.1,0.4,0.3,2.2,0.0,1.0,1.0,wiki_B,autorpa_233k,ours_spend_cap,16977748066.619,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.0,0.0,always_reactive,0.843975,android_ds
h=0.1/q0=0.4/p=0.3/r=2.2/sig=0/cf=1,C_rfb,0.1,0.4,0.3,2.2,0.0,1.0,1.0,wiki_B,autorpa_233k,ours_cap_epoch,16977748066.619,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.0,0.0,always_reactive,0.843975,android_ds
h=0.1/q0=0.4/p=0.3/r=2.2/sig=0/cf=1,C_rfb,0.1,0.4,0.3,2.2,0.0,1.0,1.0,wiki_B,autorpa_233k,ours_cap_realized,16977748066.619,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.0,0.0,always_reactive,0.843975,android_ds
h=0.1/q0=0.4/p=0.3/r=2.2/sig=0/cf=1,C_rfb,0.1,0.4,0.3,2.2,0.0,1.0,1.0,wiki_B,autorpa_233k,ours_pi_prior,16977748066.619,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.0,0.0,always_reactive,0.843975,android_ds
h=0.1/q0=0.4/p=0.3/r=2.2/sig=0/cf=1,C_rfb,0.1,0.4,0.3,2.2,0.0,1.0,1.0,wiki_B,autorpa_233k,breakeven,16977748066.619,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.0,0.0,always_reactive,0.843975,android_ds
h=0.1/q0=0.4/p=0.3/r=2.2/sig=0/cf=1,C_rfb,0.1,0.4,0.3,2.2,0.0,1.0,1.0,wiki_B,autorpa_233k,breakeven_cap_epoch,16977748066.619,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.0,0.0,always_reactive,0.843975,android_ds
h=0.1/q0=0.4/p=0.3/r=2.2/sig=0/cf=1,C_rfb,0.1,0.4,0.3,2.2,0.0,1.0,1.0,wiki_B,autorpa_233k,offline_taxblind,16977748066.618,1.0,,,,,,,,,,,always_reactive,0.843975,android_ds
h=0.1/q0=0.4/p=0.3/r=2.2/sig=0/cf=1,C_rfb,0.1,0.4,0.3,2.2,0.0,1.0,1.0,wiki_B,autorpa_233k,offline_opt_tax,16977748066.618,1.0,,,,,,,,,,,always_reactive,0.843975,android_ds
h=0.1/q0=0.4/p=0.3/r=2.2/sig=0/cf=1,C_rfb,0.1,0.4,0.3,2.2,0.0,1.0,1.0,wiki_B,native,always_reactive,16977748066.619,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.0,0.0,always_reactive,0.832231,android_ds
h=0.1/q0=0.4/p=0.3/r=2.2/sig=0/cf=1,C_rfb,0.1,0.4,0.3,2.2,0.0,1.0,1.0,wiki_B,native,always_compile_evict,20400291254.582,1.20159,111.4,125.4,10149.8,2137.0,0.0,9645.5,10149.8,0.038,7119.2,1843713433.367,always_reactive,0.832231,android_ds
h=0.1/q0=0.4/p=0.3/r=2.2/sig=0/cf=1,C_rfb,0.1,0.4,0.3,2.2,0.0,1.0,1.0,wiki_B,native,ours_noinflate,16977748066.619,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.0,0.0,always_reactive,0.832231,android_ds
h=0.1/q0=0.4/p=0.3/r=2.2/sig=0/cf=1,C_rfb,0.1,0.4,0.3,2.2,0.0,1.0,1.0,wiki_B,native,oracle_tax,16977748066.619,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.0,0.0,always_reactive,0.832231,android_ds
h=0.1/q0=0.4/p=0.3/r=2.2/sig=0/cf=1,C_rfb,0.1,0.4,0.3,2.2,0.0,1.0,1.0,wiki_B,native,ours_spend_cap,16977748066.619,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.0,0.0,always_reactive,0.832231,android_ds
h=0.1/q0=0.4/p=0.3/r=2.2/sig=0/cf=1,C_rfb,0.1,0.4,0.3,2.2,0.0,1.0,1.0,wiki_B,native,ours_cap_epoch,16977748066.619,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.0,0.0,always_reactive,0.832231,android_ds
h=0.1/q0=0.4/p=0.3/r=2.2/sig=0/cf=1,C_rfb,0.1,0.4,0.3,2.2,0.0,1.0,1.0,wiki_B,native,ours_cap_realized,16977748066.619,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.0,0.0,always_reactive,0.832231,android_ds
h=0.1/q0=0.4/p=0.3/r=2.2/sig=0/cf=1,C_rfb,0.1,0.4,0.3,2.2,0.0,1.0,1.0,wiki_B,native,ours_pi_prior,16977748066.619,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.0,0.0,always_reactive,0.832231,android_ds
h=0.1/q0=0.4/p=0.3/r=2.2/sig=0/cf=1,C_rfb,0.1,0.4,0.3,2.2,0.0,1.0,1.0,wiki_B,native,breakeven,16977748066.619,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.0,0.0,always_reactive,0.832231,android_ds
h=0.1/q0=0.4/p=0.3/r=2.2/sig=0/cf=1,C_rfb,0.1,0.4,0.3,2.2,0.0,1.0,1.0,wiki_B,native,breakeven_cap_epoch,16977748066.619,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.0,0.0,always_reactive,0.832231,android_ds
h=0.1/q0=0.4/p=0.3/r=2.2/sig=0/cf=1,C_rfb,0.1,0.4,0.3,2.2,0.0,1.0,1.0,wiki_B,native,offline_taxblind,16977748066.618,1.0,,,,,,,,,,,always_reactive,0.832231,android_ds
h=0.1/q0=0.4/p=0.3/r=2.2/sig=0/cf=1,C_rfb,0.1,0.4,0.3,2.2,0.0,1.0,1.0,wiki_B,native,offline_opt_tax,16977748066.618,1.0,,,,,,,,,,,always_reactive,0.832231,android_ds
h=0.1/q0=0.4/p=0.3/r=2.2/sig=0/cf=10.5094,C_rfb,0.1,0.4,0.3,2.2,0.0,1.0,10.509389227369171,bpi2019,autorpa_233k,always_reactive,28364744721.458,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.0,0.0,always_reactive,0.189597,android_ds
h=0.1/q0=0.4/p=0.3/r=2.2/sig=0/cf=10.5094,C_rfb,0.1,0.4,0.3,2.2,0.0,1.0,10.509389227369171,bpi2019,autorpa_233k,always_compile_evict,149605407897.76,5.274344,64.9,110.0,66813.4,19033.1,0.0,87459.7,66813.4,0.012,46733.0,114434521815.696,always_reactive,0.189597,android_ds
h=0.1/q0=0.4/p=0.3/r=2.2/sig=0/cf=10.5094,C_rfb,0.1,0.4,0.3,2.2,0.0,1.0,10.509389227369171,bpi2019,autorpa_233k,ours_noinflate,28364744721.458,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.0,0.0,always_reactive,0.189597,android_ds
h=0.1/q0=0.4/p=0.3/r=2.2/sig=0/cf=10.5094,C_rfb,0.1,0.4,0.3,2.2,0.0,1.0,10.509389227369171,bpi2019,autorpa_233k,oracle_tax,28364744721.458,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.0,0.0,always_reactive,0.189597,android_ds
h=0.1/q0=0.4/p=0.3/r=2.2/sig=0/cf=10.5094,C_rfb,0.1,0.4,0.3,2.2,0.0,1.0,10.509389227369171,bpi2019,autorpa_233k,ours_spend_cap,28364744721.458,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.0,0.0,always_reactive,0.189597,android_ds
h=0.1/q0=0.4/p=0.3/r=2.2/sig=0/cf=10.5094,C_rfb,0.1,0.4,0.3,2.2,0.0,1.0,10.509389227369171,bpi2019,autorpa_233k,ours_cap_epoch,28364744721.458,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.0,0.0,always_reactive,0.189597,android_ds
h=0.1/q0=0.4/p=0.3/r=2.2/sig=0/cf=10.5094,C_rfb,0.1,0.4,0.3,2.2,0.0,1.0,10.509389227369171,bpi2019,autorpa_233k,ours_cap_realized,28364744721.458,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.0,0.0,always_reactive,0.189597,android_ds
h=0.1/q0=0.4/p=0.3/r=2.2/sig=0/cf=10.5094,C_rfb,0.1,0.4,0.3,2.2,0.0,1.0,10.509389227369171,bpi2019,autorpa_233k,ours_pi_prior,28364744721.458,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.0,0.0,always_reactive,0.189597,android_ds
h=0.1/q0=0.4/p=0.3/r=2.2/sig=0/cf=10.5094,C_rfb,0.1,0.4,0.3,2.2,0.0,1.0,10.509389227369171,bpi2019,autorpa_233k,breakeven,28364744721.458,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.0,0.0,always_reactive,0.189597,android_ds
h=0.1/q0=0.4/p=0.3/r=2.2/sig=0/cf=10.5094,C_rfb,0.1,0.4,0.3,2.2,0.0,1.0,10.509389227369171,bpi2019,autorpa_233k,breakeven_cap_epoch,28364744721.458,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.0,0.0,always_reactive,0.189597,android_ds
h=0.1/q0=0.4/p=0.3/r=2.2/sig=0/cf=10.5094,C_rfb,0.1,0.4,0.3,2.2,0.0,1.0,10.509389227369171,bpi2019,autorpa_233k,offline_taxblind,28364744721.522,1.0,,,,,,,,,,,always_reactive,0.189597,android_ds
h=0.1/q0=0.4/p=0.3/r=2.2/sig=0/cf=10.5094,C_rfb,0.1,0.4,0.3,2.2,0.0,1.0,10.509389227369171,bpi2019,autorpa_233k,offline_opt_tax,28364744721.522,1.0,,,,,,,,,,,always_reactive,0.189597,android_ds
h=0.1/q0=0.4/p=0.3/r=2.2/sig=0/cf=10.5094,C_rfb,0.1,0.4,0.3,2.2,0.0,1.0,10.509389227369171,bpi2019,native,always_reactive,28364744721.458,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.0,0.0,always_reactive,0.15284,android_ds
h=0.1/q0=0.4/p=0.3/r=2.2/sig=0/cf=10.5094,C_rfb,0.1,0.4,0.3,2.2,0.0,1.0,10.509389227369171,bpi2019,native,always_compile_evict,185584977644.01,6.542804,64.6,112.6,66813.4,19033.1,0.0,87459.7,66813.4,0.01,46733.0,148970841500.929,always_reactive,0.15284,android_ds
h=0.1/q0=0.4/p=0.3/r=2.2/sig=0/cf=10.5094,C_rfb,0.1,0.4,0.3,2.2,0.0,1.0,10.509389227369171,bpi2019,native,ours_noinflate,28364744721.458,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.0,0.0,always_reactive,0.15284,android_ds
h=0.1/q0=0.4/p=0.3/r=2.2/sig=0/cf=10.5094,C_rfb,0.1,0.4,0.3,2.2,0.0,1.0,10.509389227369171,bpi2019,native,oracle_tax,28364744721.458,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.0,0.0,always_reactive,0.15284,android_ds
h=0.1/q0=0.4/p=0.3/r=2.2/sig=0/cf=10.5094,C_rfb,0.1,0.4,0.3,2.2,0.0,1.0,10.509389227369171,bpi2019,native,ours_spend_cap,28364744721.458,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.0,0.0,always_reactive,0.15284,android_ds
h=0.1/q0=0.4/p=0.3/r=2.2/sig=0/cf=10.5094,C_rfb,0.1,0.4,0.3,2.2,0.0,1.0,10.509389227369171,bpi2019,native,ours_cap_epoch,28364744721.458,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.0,0.0,always_reactive,0.15284,android_ds
h=0.1/q0=0.4/p=0.3/r=2.2/sig=0/cf=10.5094,C_rfb,0.1,0.4,0.3,2.2,0.0,1.0,10.509389227369171,bpi2019,native,ours_cap_realized,28364744721.458,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.0,0.0,always_reactive,0.15284,android_ds
h=0.1/q0=0.4/p=0.3/r=2.2/sig=0/cf=10.5094,C_rfb,0.1,0.4,0.3,2.2,0.0,1.0,10.509389227369171,bpi2019,native,ours_pi_prior,28364744721.458,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.0,0.0,always_reactive,0.15284,android_ds
h=0.1/q0=0.4/p=0.3/r=2.2/sig=0/cf=10.5094,C_rfb,0.1,0.4,0.3,2.2,0.0,1.0,10.509389227369171,bpi2019,native,breakeven,28364744721.458,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.0,0.0,always_reactive,0.15284,android_ds
h=0.1/q0=0.4/p=0.3/r=2.2/sig=0/cf=10.5094,C_rfb,0.1,0.4,0.3,2.2,0.0,1.0,10.509389227369171,bpi2019,native,breakeven_cap_epoch,28364744721.458,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.0,0.0,always_reactive,0.15284,android_ds
h=0.1/q0=0.4/p=0.3/r=2.2/sig=0/cf=10.5094,C_rfb,0.1,0.4,0.3,2.2,0.0,1.0,10.509389227369171,bpi2019,native,offline_taxblind,28364744721.522,1.0,,,,,,,,,,,always_reactive,0.15284,android_ds
h=0.1/q0=0.4/p=0.3/r=2.2/sig=0/cf=10.5094,C_rfb,0.1,0.4,0.3,2.2,0.0,1.0,10.509389227369171,bpi2019,native,offline_opt_tax,28364744721.522,1.0,,,,,,,,,,,always_reactive,0.15284,android_ds
h=0.1/q0=0.4/p=0.3/r=2.2/sig=0/cf=10.5094,C_rfb,0.1,0.4,0.3,2.2,0.0,1.0,10.509389227369171,sepsis,autorpa_233k,always_reactive,187135368.565,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.0,0.0,always_reactive,0.583915,android_ds
h=0.1/q0=0.4/p=0.3/r=2.2/sig=0/cf=10.5094,C_rfb,0.1,0.4,0.3,2.2,0.0,1.0,10.509389227369171,sepsis,autorpa_233k,always_compile_evict,320484035.811,1.712579,11.4,12.0,73.6,8.2,0.0,39.8,73.6,0.003,52.9,129535578.8,always_reactive,0.583915,android_ds
h=0.1/q0=0.4/p=0.3/r=2.2/sig=0/cf=10.5094,C_rfb,0.1,0.4,0.3,2.2,0.0,1.0,10.509389227369171,sepsis,autorpa_233k,ours_noinflate,187135368.565,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.0,0.0,always_reactive,0.583915,android_ds
h=0.1/q0=0.4/p=0.3/r=2.2/sig=0/cf=10.5094,C_rfb,0.1,0.4,0.3,2.2,0.0,1.0,10.509389227369171,sepsis,autorpa_233k,oracle_tax,187135368.565,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.0,0.0,always_reactive,0.583915,android_ds
h=0.1/q0=0.4/p=0.3/r=2.2/sig=0/cf=10.5094,C_rfb,0.1,0.4,0.3,2.2,0.0,1.0,10.509389227369171,sepsis,autorpa_233k,ours_spend_cap,187135368.565,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.0,0.0,always_reactive,0.583915,android_ds
h=0.1/q0=0.4/p=0.3/r=2.2/sig=0/cf=10.5094,C_rfb,0.1,0.4,0.3,2.2,0.0,1.0,10.509389227369171,sepsis,autorpa_233k,ours_cap_epoch,187135368.565,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.0,0.0,always_reactive,0.583915,android_ds
h=0.1/q0=0.4/p=0.3/r=2.2/sig=0/cf=10.5094,C_rfb,0.1,0.4,0.3,2.2,0.0,1.0,10.509389227369171,sepsis,autorpa_233k,ours_cap_realized,187135368.565,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.0,0.0,always_reactive,0.583915,android_ds
h=0.1/q0=0.4/p=0.3/r=2.2/sig=0/cf=10.5094,C_rfb,0.1,0.4,0.3,2.2,0.0,1.0,10.509389227369171,sepsis,autorpa_233k,ours_pi_prior,187135368.565,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.0,0.0,always_reactive,0.583915,android_ds
h=0.1/q0=0.4/p=0.3/r=2.2/sig=0/cf=10.5094,C_rfb,0.1,0.4,0.3,2.2,0.0,1.0,10.509389227369171,sepsis,autorpa_233k,breakeven,187135368.565,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.0,0.0,always_reactive,0.583915,android_ds
h=0.1/q0=0.4/p=0.3/r=2.2/sig=0/cf=10.5094,C_rfb,0.1,0.4,0.3,2.2,0.0,1.0,10.509389227369171,sepsis,autorpa_233k,breakeven_cap_epoch,187135368.565,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.0,0.0,always_reactive,0.583915,android_ds
h=0.1/q0=0.4/p=0.3/r=2.2/sig=0/cf=10.5094,C_rfb,0.1,0.4,0.3,2.2,0.0,1.0,10.509389227369171,sepsis,autorpa_233k,offline_taxblind,187135368.565,1.0,,,,,,,,,,,always_reactive,0.583915,android_ds
h=0.1/q0=0.4/p=0.3/r=2.2/sig=0/cf=10.5094,C_rfb,0.1,0.4,0.3,2.2,0.0,1.0,10.509389227369171,sepsis,autorpa_233k,offline_opt_tax,187135368.565,1.0,,,,,,,,,,,always_reactive,0.583915,android_ds
h=0.1/q0=0.4/p=0.3/r=2.2/sig=0/cf=10.5094,C_rfb,0.1,0.4,0.3,2.2,0.0,1.0,10.509389227369171,sepsis,native,always_reactive,187135368.565,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.0,0.0,always_reactive,0.560979,android_ds
h=0.1/q0=0.4/p=0.3/r=2.2/sig=0/cf=10.5094,C_rfb,0.1,0.4,0.3,2.2,0.0,1.0,10.509389227369171,sepsis,native,always_compile_evict,333587070.899,1.782598,11.3,11.9,73.6,8.2,0.0,39.8,73.6,0.003,52.9,142196486.92,always_reactive,0.560979,android_ds
h=0.1/q0=0.4/p=0.3/r=2.2/sig=0/cf=10.5094,C_rfb,0.1,0.4,0.3,2.2,0.0,1.0,10.509389227369171,sepsis,native,ours_noinflate,187135368.565,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.0,0.0,always_reactive,0.560979,android_ds
h=0.1/q0=0.4/p=0.3/r=2.2/sig=0/cf=10.5094,C_rfb,0.1,0.4,0.3,2.2,0.0,1.0,10.509389227369171,sepsis,native,oracle_tax,187135368.565,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.0,0.0,always_reactive,0.560979,android_ds
h=0.1/q0=0.4/p=0.3/r=2.2/sig=0/cf=10.5094,C_rfb,0.1,0.4,0.3,2.2,0.0,1.0,10.509389227369171,sepsis,native,ours_spend_cap,187135368.565,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.0,0.0,always_reactive,0.560979,android_ds
h=0.1/q0=0.4/p=0.3/r=2.2/sig=0/cf=10.5094,C_rfb,0.1,0.4,0.3,2.2,0.0,1.0,10.509389227369171,sepsis,native,ours_cap_epoch,187135368.565,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.0,0.0,always_reactive,0.560979,android_ds
h=0.1/q0=0.4/p=0.3/r=2.2/sig=0/cf=10.5094,C_rfb,0.1,0.4,0.3,2.2,0.0,1.0,10.509389227369171,sepsis,native,ours_cap_realized,187135368.565,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.0,0.0,always_reactive,0.560979,android_ds
h=0.1/q0=0.4/p=0.3/r=2.2/sig=0/cf=10.5094,C_rfb,0.1,0.4,0.3,2.2,0.0,1.0,10.509389227369171,sepsis,native,ours_pi_prior,187135368.565,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.0,0.0,always_reactive,0.560979,android_ds
h=0.1/q0=0.4/p=0.3/r=2.2/sig=0/cf=10.5094,C_rfb,0.1,0.4,0.3,2.2,0.0,1.0,10.509389227369171,sepsis,native,breakeven,187135368.565,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.0,0.0,always_reactive,0.560979,android_ds
h=0.1/q0=0.4/p=0.3/r=2.2/sig=0/cf=10.5094,C_rfb,0.1,0.4,0.3,2.2,0.0,1.0,10.509389227369171,sepsis,native,breakeven_cap_epoch,187135368.565,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.0,0.0,always_reactive,0.560979,android_ds
h=0.1/q0=0.4/p=0.3/r=2.2/sig=0/cf=10.5094,C_rfb,0.1,0.4,0.3,2.2,0.0,1.0,10.509389227369171,sepsis,native,offline_taxblind,187135368.565,1.0,,,,,,,,,,,always_reactive,0.560979,android_ds
h=0.1/q0=0.4/p=0.3/r=2.2/sig=0/cf=10.5094,C_rfb,0.1,0.4,0.3,2.2,0.0,1.0,10.509389227369171,sepsis,native,offline_opt_tax,187135368.565,1.0,,,,,,,,,,,always_reactive,0.560979,android_ds
h=0.1/q0=0.4/p=0.3/r=2.2/sig=0/cf=10.5094,C_rfb,0.1,0.4,0.3,2.2,0.0,1.0,10.509389227369171,wiki_A,autorpa_233k,always_reactive,19487424199.81,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0,always_reactive,0.383953,android_ds
h=0.1/q0=0.4/p=0.3/r=2.2/sig=0/cf=10.5094,C_rfb,0.1,0.4,0.3,2.2,0.0,1.0,10.509389227369171,wiki_A,autorpa_233k,always_compile_evict,50754707115.816,2.604485,22.2,53.2,17364.1,5043.7,0.0,23192.4,17364.1,0.003,12141.9,29731721062.932,always_reactive,0.383953,android_ds
h=0.1/q0=0.4/p=0.3/r=2.2/sig=0/cf=10.5094,C_rfb,0.1,0.4,0.3,2.2,0.0,1.0,10.509389227369171,wiki_A,autorpa_233k,ours_noinflate,19487424199.81,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0,always_reactive,0.383953,android_ds
h=0.1/q0=0.4/p=0.3/r=2.2/sig=0/cf=10.5094,C_rfb,0.1,0.4,0.3,2.2,0.0,1.0,10.509389227369171,wiki_A,autorpa_233k,oracle_tax,19487424199.81,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0,always_reactive,0.383953,android_ds
h=0.1/q0=0.4/p=0.3/r=2.2/sig=0/cf=10.5094,C_rfb,0.1,0.4,0.3,2.2,0.0,1.0,10.509389227369171,wiki_A,autorpa_233k,ours_spend_cap,19487424199.81,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0,always_reactive,0.383953,android_ds
h=0.1/q0=0.4/p=0.3/r=2.2/sig=0/cf=10.5094,C_rfb,0.1,0.4,0.3,2.2,0.0,1.0,10.509389227369171,wiki_A,autorpa_233k,ours_cap_epoch,19487424199.81,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0,always_reactive,0.383953,android_ds
h=0.1/q0=0.4/p=0.3/r=2.2/sig=0/cf=10.5094,C_rfb,0.1,0.4,0.3,2.2,0.0,1.0,10.509389227369171,wiki_A,autorpa_233k,ours_cap_realized,19487424199.81,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0,always_reactive,0.383953,android_ds
h=0.1/q0=0.4/p=0.3/r=2.2/sig=0/cf=10.5094,C_rfb,0.1,0.4,0.3,2.2,0.0,1.0,10.509389227369171,wiki_A,autorpa_233k,ours_pi_prior,19487424199.81,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0,always_reactive,0.383953,android_ds
h=0.1/q0=0.4/p=0.3/r=2.2/sig=0/cf=10.5094,C_rfb,0.1,0.4,0.3,2.2,0.0,1.0,10.509389227369171,wiki_A,autorpa_233k,breakeven,19487424199.81,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0,always_reactive,0.383953,android_ds
h=0.1/q0=0.4/p=0.3/r=2.2/sig=0/cf=10.5094,C_rfb,0.1,0.4,0.3,2.2,0.0,1.0,10.509389227369171,wiki_A,autorpa_233k,breakeven_cap_epoch,19487424199.81,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0,always_reactive,0.383953,android_ds
