config,block,h,q0,p,r_fallback,sigma,silent_penalty,c_fail_mult,stream,price,policy,mean_tokens,rel_to_ours_noinflate,mean_final_library,mean_max_library,mean_n_compiles,mean_program_deaths,mean_silent_failures,mean_use_failures,mean_wasted_tax,mean_tax_share,mean_failed_attempts,mean_failed_tokens,cheapest_policy,best_vs_naive,model
h=0.3/q0=0.4/p=0.5/r=1/sig=0/cf=1,A_core,0.3,0.4,0.5,1.0,0.0,1.0,1.0,wiki_A,autorpa_233k,oracle_tax,18555987988.456,1.050646,0.3,1.0,727.7,366.3,0.0,704.7,467.1,0.001,361.1,84136300.0,ours_noinflate,0.895845,android_glm
h=0.3/q0=0.4/p=0.5/r=1/sig=0/cf=1,A_core,0.3,0.4,0.5,1.0,0.0,1.0,1.0,wiki_A,autorpa_233k,ours_spend_cap,18645369074.524,1.055706,0.1,4.2,138.6,57.6,0.0,107.4,104.6,0.002,71.0,16543000.0,ours_noinflate,0.895845,android_glm
h=0.3/q0=0.4/p=0.5/r=1/sig=0/cf=1,A_core,0.3,0.4,0.5,1.0,0.0,1.0,1.0,wiki_A,autorpa_233k,ours_cap_epoch,18636760225.753,1.055219,0.2,4.7,229.9,100.8,0.0,189.1,170.7,0.002,117.6,27400800.0,ours_noinflate,0.895845,android_glm
h=0.3/q0=0.4/p=0.5/r=1/sig=0/cf=1,A_core,0.3,0.4,0.5,1.0,0.0,1.0,1.0,wiki_A,autorpa_233k,ours_cap_realized,17670068691.307,1.000485,0.5,5.2,8188.7,4083.0,0.0,7901.6,7845.6,0.002,4091.7,953366100.0,ours_noinflate,0.895845,android_glm
h=0.3/q0=0.4/p=0.5/r=1/sig=0/cf=1,A_core,0.3,0.4,0.5,1.0,0.0,1.0,1.0,wiki_A,autorpa_233k,ours_pi_prior,17665085272.755,1.000202,0.6,6.3,8315.0,4144.4,0.0,8014.5,7940.6,0.002,4153.2,967695600.0,ours_noinflate,0.895845,android_glm
h=0.3/q0=0.4/p=0.5/r=1/sig=0/cf=1,A_core,0.3,0.4,0.5,1.0,0.0,1.0,1.0,wiki_A,autorpa_233k,breakeven,19065470784.35,1.079493,0.0,6.9,4845.4,2349.7,0.0,4508.6,4310.8,0.002,2421.6,564232800.0,ours_noinflate,0.895845,android_glm
h=0.3/q0=0.4/p=0.5/r=1/sig=0/cf=1,A_core,0.3,0.4,0.5,1.0,0.0,1.0,1.0,wiki_A,autorpa_233k,breakeven_cap_epoch,18666543349.077,1.056905,0.0,4.7,454.6,185.2,0.0,347.9,355.4,0.002,226.1,52681300.0,ours_noinflate,0.895845,android_glm
h=0.3/q0=0.4/p=0.5/r=1/sig=0/cf=1,A_core,0.3,0.4,0.5,1.0,0.0,1.0,1.0,wiki_A,autorpa_233k,offline_taxblind,16785884484.632,0.950422,,,,,,,,,,,ours_noinflate,0.895845,android_glm
h=0.3/q0=0.4/p=0.5/r=1/sig=0/cf=1,A_core,0.3,0.4,0.5,1.0,0.0,1.0,1.0,wiki_A,autorpa_233k,offline_opt_tax,16797140784.905,0.951059,,,,,,,,,,,ours_noinflate,0.895845,android_glm
h=0.3/q0=0.4/p=0.5/r=1/sig=0/cf=1,A_core,0.3,0.4,0.5,1.0,0.0,1.0,1.0,wiki_A,native,always_reactive,18647813056.494,1.001891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0,ours_noinflate,0.775215,android_glm
h=0.3/q0=0.4/p=0.5/r=1/sig=0/cf=1,A_core,0.3,0.4,0.5,1.0,0.0,1.0,1.0,wiki_A,native,always_compile_evict,24009625040.868,1.289965,15.3,36.2,29118.1,14423.3,0.0,27871.3,28570.6,0.004,14543.0,5522383041.64,ours_noinflate,0.775215,android_glm
h=0.3/q0=0.4/p=0.5/r=1/sig=0/cf=1,A_core,0.3,0.4,0.5,1.0,0.0,1.0,1.0,wiki_A,native,ours_noinflate,18612614236.952,1.0,0.7,3.7,1521.8,737.3,0.0,1418.5,1472.5,0.001,766.2,31435500.36,ours_noinflate,0.775215,android_glm
h=0.3/q0=0.4/p=0.5/r=1/sig=0/cf=1,A_core,0.3,0.4,0.5,1.0,0.0,1.0,1.0,wiki_A,native,oracle_tax,18645408893.936,1.001762,0.1,1.0,84.7,41.8,0.0,79.3,56.3,0.001,42.8,1755989.84,ours_noinflate,0.775215,android_glm
h=0.3/q0=0.4/p=0.5/r=1/sig=0/cf=1,A_core,0.3,0.4,0.5,1.0,0.0,1.0,1.0,wiki_A,native,ours_spend_cap,18646506291.174,1.001821,0.0,2.4,147.2,58.9,0.0,111.8,104.1,0.001,73.9,3031954.42,ours_noinflate,0.775215,android_glm
h=0.3/q0=0.4/p=0.5/r=1/sig=0/cf=1,A_core,0.3,0.4,0.5,1.0,0.0,1.0,1.0,wiki_A,native,ours_cap_epoch,18644289923.648,1.001702,0.0,3.0,260.8,114.2,0.0,213.3,206.5,0.001,130.9,5370539.02,ours_noinflate,0.775215,android_glm
h=0.3/q0=0.4/p=0.5/r=1/sig=0/cf=1,A_core,0.3,0.4,0.5,1.0,0.0,1.0,1.0,wiki_A,native,ours_cap_realized,18613858963.728,1.000067,0.7,3.6,1467.7,711.4,0.0,1368.3,1417.6,0.001,738.3,30290824.74,ours_noinflate,0.775215,android_glm
h=0.3/q0=0.4/p=0.5/r=1/sig=0/cf=1,A_core,0.3,0.4,0.5,1.0,0.0,1.0,1.0,wiki_A,native,ours_pi_prior,18614190592.836,1.000085,0.3,3.2,1372.9,668.1,0.0,1290.5,1329.9,0.001,691.3,28362518.14,ours_noinflate,0.775215,android_glm
h=0.3/q0=0.4/p=0.5/r=1/sig=0/cf=1,A_core,0.3,0.4,0.5,1.0,0.0,1.0,1.0,wiki_A,native,breakeven,19476372464.888,1.046407,0.9,6.5,4896.0,2374.5,0.0,4550.8,4508.5,0.002,2445.1,737978746.133,ours_noinflate,0.775215,android_glm
h=0.3/q0=0.4/p=0.5/r=1/sig=0/cf=1,A_core,0.3,0.4,0.5,1.0,0.0,1.0,1.0,wiki_A,native,breakeven_cap_epoch,18712354005.643,1.005359,0.3,4.4,387.7,145.7,0.0,270.1,320.1,0.001,193.7,49524344.193,ours_noinflate,0.775215,android_glm
h=0.3/q0=0.4/p=0.5/r=1/sig=0/cf=1,A_core,0.3,0.4,0.5,1.0,0.0,1.0,1.0,wiki_A,native,offline_taxblind,18559566465.293,0.99715,,,,,,,,,,,ours_noinflate,0.775215,android_glm
h=0.3/q0=0.4/p=0.5/r=1/sig=0/cf=1,A_core,0.3,0.4,0.5,1.0,0.0,1.0,1.0,wiki_A,native,offline_opt_tax,18565704478.49,0.99748,,,,,,,,,,,ours_noinflate,0.775215,android_glm
h=0.3/q0=0.4/p=0.5/r=1/sig=0/cf=1,A_core,0.3,0.4,0.5,1.0,0.0,1.0,1.0,wiki_B,autorpa_233k,always_reactive,20990872303.51,1.003153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.0,0.0,ours_noinflate,0.919892,android_glm
h=0.3/q0=0.4/p=0.5/r=1/sig=0/cf=1,A_core,0.3,0.4,0.5,1.0,0.0,1.0,1.0,wiki_B,autorpa_233k,always_compile_evict,22747119636.385,1.087084,57.7,69.6,14273.4,6323.2,0.0,12148.5,13810.4,0.019,7142.9,1664295700.0,ours_noinflate,0.919892,android_glm
h=0.3/q0=0.4/p=0.5/r=1/sig=0/cf=1,A_core,0.3,0.4,0.5,1.0,0.0,1.0,1.0,wiki_B,autorpa_233k,ours_noinflate,20924897901.495,1.0,5.8,11.0,1294.1,572.0,0.0,1092.2,1154.2,0.003,639.5,149003500.0,ours_noinflate,0.919892,android_glm
h=0.3/q0=0.4/p=0.5/r=1/sig=0/cf=1,A_core,0.3,0.4,0.5,1.0,0.0,1.0,1.0,wiki_B,autorpa_233k,oracle_tax,20986761556.385,1.002956,2.7,5.7,50.2,23.6,0.0,41.8,32.7,0.002,23.9,5568700.0,ours_noinflate,0.919892,android_glm
h=0.3/q0=0.4/p=0.5/r=1/sig=0/cf=1,A_core,0.3,0.4,0.5,1.0,0.0,1.0,1.0,wiki_B,autorpa_233k,ours_spend_cap,20992986959.395,1.003254,4.4,8.8,604.0,232.6,0.0,437.9,466.4,0.003,295.7,68898100.0,ours_noinflate,0.919892,android_glm
h=0.3/q0=0.4/p=0.5/r=1/sig=0/cf=1,A_core,0.3,0.4,0.5,1.0,0.0,1.0,1.0,wiki_B,autorpa_233k,ours_cap_epoch,20984054024.449,1.002827,5.0,9.6,744.0,298.5,0.0,567.9,600.6,0.003,365.7,85208100.0,ours_noinflate,0.919892,android_glm
h=0.3/q0=0.4/p=0.5/r=1/sig=0/cf=1,A_core,0.3,0.4,0.5,1.0,0.0,1.0,1.0,wiki_B,autorpa_233k,ours_cap_realized,20939331742.921,1.00069,5.8,10.9,1179.0,514.9,0.0,983.7,1039.7,0.003,582.2,135652600.0,ours_noinflate,0.919892,android_glm
h=0.3/q0=0.4/p=0.5/r=1/sig=0/cf=1,A_core,0.3,0.4,0.5,1.0,0.0,1.0,1.0,wiki_B,autorpa_233k,ours_pi_prior,20965875359.242,1.001958,5.8,12.2,1399.2,600.8,0.0,1155.2,1245.6,0.004,699.6,163006800.0,ours_noinflate,0.919892,android_glm
h=0.3/q0=0.4/p=0.5/r=1/sig=0/cf=1,A_core,0.3,0.4,0.5,1.0,0.0,1.0,1.0,wiki_B,autorpa_233k,breakeven,21261173273.196,1.016071,4.5,13.1,2117.3,695.0,0.0,1329.7,1907.2,0.003,1050.8,244836400.0,ours_noinflate,0.919892,android_glm
h=0.3/q0=0.4/p=0.5/r=1/sig=0/cf=1,A_core,0.3,0.4,0.5,1.0,0.0,1.0,1.0,wiki_B,autorpa_233k,breakeven_cap_epoch,21146288827.933,1.01058,3.5,11.0,1280.9,361.5,0.0,684.4,1139.5,0.003,633.6,147628800.0,ours_noinflate,0.919892,android_glm
h=0.3/q0=0.4/p=0.5/r=1/sig=0/cf=1,A_core,0.3,0.4,0.5,1.0,0.0,1.0,1.0,wiki_B,autorpa_233k,offline_taxblind,20589897623.866,0.98399,,,,,,,,,,,ours_noinflate,0.919892,android_glm
h=0.3/q0=0.4/p=0.5/r=1/sig=0/cf=1,A_core,0.3,0.4,0.5,1.0,0.0,1.0,1.0,wiki_B,autorpa_233k,offline_opt_tax,20646603591.505,0.9867,,,,,,,,,,,ours_noinflate,0.919892,android_glm
h=0.3/q0=0.4/p=0.5/r=1/sig=0/cf=1,A_core,0.3,0.4,0.5,1.0,0.0,1.0,1.0,wiki_B,native,always_reactive,20990872303.51,1.000756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.0,0.0,ours_cap_realized,0.824446,android_glm
h=0.3/q0=0.4/p=0.5/r=1/sig=0/cf=1,A_core,0.3,0.4,0.5,1.0,0.0,1.0,1.0,wiki_B,native,always_compile_evict,25441149963.636,1.212927,84.7,99.4,14273.4,6323.2,0.0,12148.5,13923.0,0.022,7142.9,2937216455.14,ours_cap_realized,0.824446,android_glm
h=0.3/q0=0.4/p=0.5/r=1/sig=0/cf=1,A_core,0.3,0.4,0.5,1.0,0.0,1.0,1.0,wiki_B,native,ours_noinflate,20975005713.662,1.0,2.3,5.8,1365.3,592.9,0.0,1137.6,1207.5,0.002,690.9,28346107.02,ours_cap_realized,0.824446,android_glm
h=0.3/q0=0.4/p=0.5/r=1/sig=0/cf=1,A_core,0.3,0.4,0.5,1.0,0.0,1.0,1.0,wiki_B,native,oracle_tax,20990860354.129,1.000756,0.6,2.2,7.7,3.5,0.0,5.5,4.1,0.002,3.6,147700.08,ours_cap_realized,0.824446,android_glm
h=0.3/q0=0.4/p=0.5/r=1/sig=0/cf=1,A_core,0.3,0.4,0.5,1.0,0.0,1.0,1.0,wiki_B,native,ours_spend_cap,20989028747.651,1.000669,0.7,4.1,589.4,216.8,0.0,421.3,439.7,0.002,301.3,12361676.14,ours_cap_realized,0.824446,android_glm
h=0.3/q0=0.4/p=0.5/r=1/sig=0/cf=1,A_core,0.3,0.4,0.5,1.0,0.0,1.0,1.0,wiki_B,native,ours_cap_epoch,20985962061.407,1.000522,1.4,4.6,797.9,314.7,0.0,605.0,636.2,0.002,406.5,16677800.7,ours_cap_realized,0.824446,android_glm
h=0.3/q0=0.4/p=0.5/r=1/sig=0/cf=1,A_core,0.3,0.4,0.5,1.0,0.0,1.0,1.0,wiki_B,native,ours_cap_realized,20974860930.491,0.999993,2.2,5.8,1343.6,584.3,0.0,1120.0,1185.0,0.002,678.9,27853773.42,ours_cap_realized,0.824446,android_glm
h=0.3/q0=0.4/p=0.5/r=1/sig=0/cf=1,A_core,0.3,0.4,0.5,1.0,0.0,1.0,1.0,wiki_B,native,ours_pi_prior,20978874046.279,1.000184,1.6,5.0,1013.7,443.2,0.0,845.5,909.4,0.002,513.8,21080083.64,ours_cap_realized,0.824446,android_glm
h=0.3/q0=0.4/p=0.5/r=1/sig=0/cf=1,A_core,0.3,0.4,0.5,1.0,0.0,1.0,1.0,wiki_B,native,breakeven,21450035299.357,1.022647,3.0,10.7,1901.8,598.8,0.0,1155.2,1738.1,0.003,954.5,315944552.513,ours_cap_realized,0.824446,android_glm
h=0.3/q0=0.4/p=0.5/r=1/sig=0/cf=1,A_core,0.3,0.4,0.5,1.0,0.0,1.0,1.0,wiki_B,native,breakeven_cap_epoch,21209000584.624,1.011156,1.8,8.1,1171.7,306.3,0.0,587.3,1052.9,0.003,591.7,149376103.333,ours_cap_realized,0.824446,android_glm
h=0.3/q0=0.4/p=0.5/r=1/sig=0/cf=1,A_core,0.3,0.4,0.5,1.0,0.0,1.0,1.0,wiki_B,native,offline_taxblind,20921573522.833,0.997453,,,,,,,,,,,ours_cap_realized,0.824446,android_glm
h=0.3/q0=0.4/p=0.5/r=1/sig=0/cf=1,A_core,0.3,0.4,0.5,1.0,0.0,1.0,1.0,wiki_B,native,offline_opt_tax,20929092178.601,0.997811,,,,,,,,,,,ours_cap_realized,0.824446,android_glm
h=0.3/q0=0.4/p=0.3/r=1/sig=0/cf=1,A_core,0.3,0.4,0.3,1.0,0.0,1.0,1.0,bpi2019,autorpa_233k,always_reactive,45569286836.359,0.998515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.0,0.0,always_reactive,0.660505,android_glm
h=0.3/q0=0.4/p=0.3/r=1/sig=0/cf=1,A_core,0.3,0.4,0.3,1.0,0.0,1.0,1.0,bpi2019,autorpa_233k,always_compile_evict,68991626401.364,1.511746,35.8,67.3,140759.0,41520.0,0.0,80182.7,140337.8,0.015,98590.8,22971656400.0,always_reactive,0.660505,android_glm
h=0.3/q0=0.4/p=0.3/r=1/sig=0/cf=1,A_core,0.3,0.4,0.3,1.0,0.0,1.0,1.0,bpi2019,autorpa_233k,ours_noinflate,45637046525.408,1.0,0.9,5.8,651.9,149.6,0.0,293.3,584.8,0.003,464.1,108135300.0,always_reactive,0.660505,android_glm
h=0.3/q0=0.4/p=0.3/r=1/sig=0/cf=1,A_core,0.3,0.4,0.3,1.0,0.0,1.0,1.0,bpi2019,autorpa_233k,oracle_tax,45569286836.359,0.998515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.0,0.0,always_reactive,0.660505,android_glm
h=0.3/q0=0.4/p=0.3/r=1/sig=0/cf=1,A_core,0.3,0.4,0.3,1.0,0.0,1.0,1.0,bpi2019,autorpa_233k,ours_spend_cap,45632661065.954,0.999904,0.8,5.6,526.6,117.3,0.0,226.1,469.4,0.003,373.0,86909000.0,always_reactive,0.660505,android_glm
h=0.3/q0=0.4/p=0.3/r=1/sig=0/cf=1,A_core,0.3,0.4,0.3,1.0,0.0,1.0,1.0,bpi2019,autorpa_233k,ours_cap_epoch,45635538063.44,0.999967,0.8,5.6,579.8,130.3,0.0,253.2,518.3,0.003,412.0,95996000.0,always_reactive,0.660505,android_glm
h=0.3/q0=0.4/p=0.3/r=1/sig=0/cf=1,A_core,0.3,0.4,0.3,1.0,0.0,1.0,1.0,bpi2019,autorpa_233k,ours_cap_realized,45635724383.216,0.999971,0.9,5.8,633.6,145.1,0.0,283.9,568.9,0.003,450.6,104989800.0,always_reactive,0.660505,android_glm
h=0.3/q0=0.4/p=0.3/r=1/sig=0/cf=1,A_core,0.3,0.4,0.3,1.0,0.0,1.0,1.0,bpi2019,autorpa_233k,ours_pi_prior,45679592072.813,1.000932,2.2,7.1,830.9,191.6,0.0,374.3,760.1,0.003,584.6,136211800.0,always_reactive,0.660505,android_glm
h=0.3/q0=0.4/p=0.3/r=1/sig=0/cf=1,A_core,0.3,0.4,0.3,1.0,0.0,1.0,1.0,bpi2019,autorpa_233k,breakeven,46412057946.858,1.016982,2.9,11.1,4588.0,955.0,0.0,1848.5,4344.5,0.003,3217.4,749654200.0,always_reactive,0.660505,android_glm
h=0.3/q0=0.4/p=0.3/r=1/sig=0/cf=1,A_core,0.3,0.4,0.3,1.0,0.0,1.0,1.0,bpi2019,autorpa_233k,breakeven_cap_epoch,45850005896.999,1.004666,1.5,7.9,1578.5,264.7,0.0,520.7,1470.4,0.003,1104.4,257325200.0,always_reactive,0.660505,android_glm
h=0.3/q0=0.4/p=0.3/r=1/sig=0/cf=1,A_core,0.3,0.4,0.3,1.0,0.0,1.0,1.0,bpi2019,autorpa_233k,offline_taxblind,45569286836.389,0.998515,,,,,,,,,,,always_reactive,0.660505,android_glm
h=0.3/q0=0.4/p=0.3/r=1/sig=0/cf=1,A_core,0.3,0.4,0.3,1.0,0.0,1.0,1.0,bpi2019,autorpa_233k,offline_opt_tax,45569286836.389,0.998515,,,,,,,,,,,always_reactive,0.660505,android_glm
h=0.3/q0=0.4/p=0.3/r=1/sig=0/cf=1,A_core,0.3,0.4,0.3,1.0,0.0,1.0,1.0,bpi2019,native,always_reactive,45569286836.359,0.999779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.0,0.0,always_reactive,0.461345,android_glm
h=0.3/q0=0.4/p=0.3/r=1/sig=0/cf=1,A_core,0.3,0.4,0.3,1.0,0.0,1.0,1.0,bpi2019,native,always_compile_evict,98774934861.431,2.167099,36.7,80.9,140759.0,41520.0,0.0,80182.7,140321.8,0.013,98590.8,43704066350.916,always_reactive,0.461345,android_glm
h=0.3/q0=0.4/p=0.3/r=1/sig=0/cf=1,A_core,0.3,0.4,0.3,1.0,0.0,1.0,1.0,bpi2019,native,ours_noinflate,45579343430.75,1.0,0.1,3.3,1054.5,265.5,0.0,510.4,907.6,0.002,743.8,30516477.64,always_reactive,0.461345,android_glm
h=0.3/q0=0.4/p=0.3/r=1/sig=0/cf=1,A_core,0.3,0.4,0.3,1.0,0.0,1.0,1.0,bpi2019,native,oracle_tax,45569330841.497,0.99978,0.2,0.8,3.7,0.9,0.0,2.1,2.8,0.002,2.6,106672.28,always_reactive,0.461345,android_glm
h=0.3/q0=0.4/p=0.3/r=1/sig=0/cf=1,A_core,0.3,0.4,0.3,1.0,0.0,1.0,1.0,bpi2019,native,ours_spend_cap,45576961017.275,0.999948,0.0,3.1,655.3,152.5,0.0,298.9,529.6,0.002,462.6,18979460.28,always_reactive,0.461345,android_glm
h=0.3/q0=0.4/p=0.3/r=1/sig=0/cf=1,A_core,0.3,0.4,0.3,1.0,0.0,1.0,1.0,bpi2019,native,ours_cap_epoch,45577717359.419,0.999964,0.0,3.3,776.3,188.0,0.0,367.2,644.3,0.002,546.0,22401178.8,always_reactive,0.461345,android_glm
h=0.3/q0=0.4/p=0.3/r=1/sig=0/cf=1,A_core,0.3,0.4,0.3,1.0,0.0,1.0,1.0,bpi2019,native,ours_cap_realized,45578550008.297,0.999983,0.1,3.3,981.1,245.8,0.0,471.8,836.8,0.002,690.9,28346107.02,always_reactive,0.461345,android_glm
h=0.3/q0=0.4/p=0.3/r=1/sig=0/cf=1,A_core,0.3,0.4,0.3,1.0,0.0,1.0,1.0,bpi2019,native,ours_pi_prior,45578326904.029,0.999978,0.1,3.2,933.1,241.8,0.0,458.5,812.5,0.002,657.0,26955264.6,always_reactive,0.461345,android_glm
h=0.3/q0=0.4/p=0.3/r=1/sig=0/cf=1,A_core,0.3,0.4,0.3,1.0,0.0,1.0,1.0,bpi2019,native,breakeven,46904598909.929,1.029076,2.2,9.6,4519.3,934.5,0.0,1804.9,4256.0,0.003,3177.2,1075366507.087,always_reactive,0.461345,android_glm
h=0.3/q0=0.4/p=0.3/r=1/sig=0/cf=1,A_core,0.3,0.4,0.3,1.0,0.0,1.0,1.0,bpi2019,native,breakeven_cap_epoch,45881781302.874,1.006635,0.5,6.1,1602.9,251.8,0.0,483.2,1482.4,0.003,1128.9,248812715.993,always_reactive,0.461345,android_glm
h=0.3/q0=0.4/p=0.3/r=1/sig=0/cf=1,A_core,0.3,0.4,0.3,1.0,0.0,1.0,1.0,bpi2019,native,offline_taxblind,45564364518.79,0.999671,,,,,,,,,,,always_reactive,0.461345,android_glm
h=0.3/q0=0.4/p=0.3/r=1/sig=0/cf=1,A_core,0.3,0.4,0.3,1.0,0.0,1.0,1.0,bpi2019,native,offline_opt_tax,45566505638.801,0.999718,,,,,,,,,,,always_reactive,0.461345,android_glm
h=0.3/q0=0.4/p=0.3/r=1/sig=0/cf=1,A_core,0.3,0.4,0.3,1.0,0.0,1.0,1.0,sepsis,autorpa_233k,always_reactive,226623379.804,0.999557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.0,0.0,ours_spend_cap,0.934358,android_glm
h=0.3/q0=0.4/p=0.3/r=1/sig=0/cf=1,A_core,0.3,0.4,0.3,1.0,0.0,1.0,1.0,sepsis,autorpa_233k,always_compile_evict,242502331.267,1.069593,8.0,9.0,103.6,20.8,0.0,40.2,94.5,0.003,74.0,17242000.0,ours_spend_cap,0.934358,android_glm
h=0.3/q0=0.4/p=0.3/r=1/sig=0/cf=1,A_core,0.3,0.4,0.3,1.0,0.0,1.0,1.0,sepsis,autorpa_233k,ours_noinflate,226723841.913,1.0,0.2,0.8,6.0,1.5,0.0,2.6,4.8,0.002,4.3,1001900.0,ours_spend_cap,0.934358,android_glm
h=0.3/q0=0.4/p=0.3/r=1/sig=0/cf=1,A_core,0.3,0.4,0.3,1.0,0.0,1.0,1.0,sepsis,autorpa_233k,oracle_tax,226623379.804,0.999557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.0,0.0,ours_spend_cap,0.934358,android_glm
h=0.3/q0=0.4/p=0.3/r=1/sig=0/cf=1,A_core,0.3,0.4,0.3,1.0,0.0,1.0,1.0,sepsis,autorpa_233k,ours_spend_cap,226583974.724,0.999383,0.2,0.8,5.4,1.4,0.0,2.5,4.2,0.002,3.8,885400.0,ours_spend_cap,0.934358,android_glm
h=0.3/q0=0.4/p=0.3/r=1/sig=0/cf=1,A_core,0.3,0.4,0.3,1.0,0.0,1.0,1.0,sepsis,autorpa_233k,ours_cap_epoch,226700541.913,0.999897,0.2,0.8,5.9,1.5,0.0,2.6,4.7,0.002,4.2,978600.0,ours_spend_cap,0.934358,android_glm
h=0.3/q0=0.4/p=0.3/r=1/sig=0/cf=1,A_core,0.3,0.4,0.3,1.0,0.0,1.0,1.0,sepsis,autorpa_233k,ours_cap_realized,226723841.913,1.0,0.2,0.8,6.0,1.5,0.0,2.6,4.8,0.002,4.3,1001900.0,ours_spend_cap,0.934358,android_glm
h=0.3/q0=0.4/p=0.3/r=1/sig=0/cf=1,A_core,0.3,0.4,0.3,1.0,0.0,1.0,1.0,sepsis,autorpa_233k,ours_pi_prior,227095497.839,1.001639,0.4,1.0,7.8,1.6,0.0,2.9,6.5,0.002,5.8,1351400.0,ours_spend_cap,0.934358,android_glm
h=0.3/q0=0.4/p=0.3/r=1/sig=0/cf=1,A_core,0.3,0.4,0.3,1.0,0.0,1.0,1.0,sepsis,autorpa_233k,breakeven,229989154.31,1.014402,1.2,2.1,29.5,5.9,0.0,11.5,25.2,0.002,21.7,5056100.0,ours_spend_cap,0.934358,android_glm
h=0.3/q0=0.4/p=0.3/r=1/sig=0/cf=1,A_core,0.3,0.4,0.3,1.0,0.0,1.0,1.0,sepsis,autorpa_233k,breakeven_cap_epoch,228726025.127,1.008831,1.0,1.6,19.1,4.2,0.0,7.6,16.4,0.002,13.6,3168800.0,ours_spend_cap,0.934358,android_glm
h=0.3/q0=0.4/p=0.3/r=1/sig=0/cf=1,A_core,0.3,0.4,0.3,1.0,0.0,1.0,1.0,sepsis,autorpa_233k,offline_taxblind,226623379.804,0.999557,,,,,,,,,,,ours_spend_cap,0.934358,android_glm
h=0.3/q0=0.4/p=0.3/r=1/sig=0/cf=1,A_core,0.3,0.4,0.3,1.0,0.0,1.0,1.0,sepsis,autorpa_233k,offline_opt_tax,226623379.804,0.999557,,,,,,,,,,,ours_spend_cap,0.934358,android_glm
h=0.3/q0=0.4/p=0.3/r=1/sig=0/cf=1,A_core,0.3,0.4,0.3,1.0,0.0,1.0,1.0,sepsis,native,always_reactive,226623379.804,0.999301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.0,0.0,always_reactive,0.874769,android_glm
h=0.3/q0=0.4/p=0.3/r=1/sig=0/cf=1,A_core,0.3,0.4,0.3,1.0,0.0,1.0,1.0,sepsis,native,always_compile_evict,259066530.094,1.14236,7.7,8.6,103.6,20.8,0.0,40.2,96.2,0.003,74.0,28527571.853,always_reactive,0.874769,android_glm
h=0.3/q0=0.4/p=0.3/r=1/sig=0/cf=1,A_core,0.3,0.4,0.3,1.0,0.0,1.0,1.0,sepsis,native,ours_noinflate,226781875.759,1.0,0.3,1.0,5.4,1.0,0.0,1.8,4.2,0.002,4.1,168213.98,always_reactive,0.874769,android_glm
h=0.3/q0=0.4/p=0.3/r=1/sig=0/cf=1,A_core,0.3,0.4,0.3,1.0,0.0,1.0,1.0,sepsis,native,oracle_tax,226623379.804,0.999301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.0,0.0,always_reactive,0.874769,android_glm
h=0.3/q0=0.4/p=0.3/r=1/sig=0/cf=1,A_core,0.3,0.4,0.3,1.0,0.0,1.0,1.0,sepsis,native,ours_spend_cap,226781875.759,1.0,0.3,1.0,5.4,1.0,0.0,1.8,4.2,0.002,4.1,168213.98,always_reactive,0.874769,android_glm
h=0.3/q0=0.4/p=0.3/r=1/sig=0/cf=1,A_core,0.3,0.4,0.3,1.0,0.0,1.0,1.0,sepsis,native,ours_cap_epoch,226781875.759,1.0,0.3,1.0,5.4,1.0,0.0,1.8,4.2,0.002,4.1,168213.98,always_reactive,0.874769,android_glm
h=0.3/q0=0.4/p=0.3/r=1/sig=0/cf=1,A_core,0.3,0.4,0.3,1.0,0.0,1.0,1.0,sepsis,native,ours_cap_realized,226781875.759,1.0,0.3,1.0,5.4,1.0,0.0,1.8,4.2,0.002,4.1,168213.98,always_reactive,0.874769,android_glm
h=0.3/q0=0.4/p=0.3/r=1/sig=0/cf=1,A_core,0.3,0.4,0.3,1.0,0.0,1.0,1.0,sepsis,native,ours_pi_prior,226825958.651,1.000194,0.7,1.7,8.8,1.9,0.0,3.6,6.7,0.002,6.2,254372.36,always_reactive,0.874769,android_glm
h=0.3/q0=0.4/p=0.3/r=1/sig=0/cf=1,A_core,0.3,0.4,0.3,1.0,0.0,1.0,1.0,sepsis,native,breakeven,232955883.635,1.027224,1.3,2.9,27.5,5.2,0.0,9.5,24.1,0.002,20.6,6146357.28,always_reactive,0.874769,android_glm
h=0.3/q0=0.4/p=0.3/r=1/sig=0/cf=1,A_core,0.3,0.4,0.3,1.0,0.0,1.0,1.0,sepsis,native,breakeven_cap_epoch,229099584.09,1.01022,0.9,2.0,16.0,3.0,0.0,5.4,13.6,0.002,11.7,2445745.38,always_reactive,0.874769,android_glm
